name,genre,lowenergy,zerocrossing_mean,centroid_mean,flux_mean,rolloff_mean,MFCC_1_mean,MFCC_2_mean,MFCC_3_mean,MFCC_4_mean,MFCC_5_mean,zerocrossing_var,centroid_var,flux_var,rolloff_var,MFCC_1_var,MFCC_2_var,MFCC_3_var,MFCC_4_var,MFCC_5_var
Symphony op93 n8 3mov,classic,0.665518861,0.042386401,0.09661134,0.002413452,0.064336418,-26.44132268,1.897418283,-0.415819065,0.11888274,-0.3166315,0.00016512,0.000505787,5.57E-05,0.000609041,13.24047166,0.357762852,0.245431504,0.122532415,0.146245213
Symphony op93 n8 4mov,classic,0.658336971,0.049095366,0.108572399,0.002485111,0.073864104,-26.56324428,1.531184822,-0.313282617,0.178035892,-0.221245625,0.00024347,0.000486187,3.53E-05,0.000752313,18.1901187,0.41782613,0.226341099,0.165425035,0.102492084
Violin Sonata op78 n1 1mov,classic,0.547558199,0.047103066,0.10308962,0.002396581,0.075840961,-24.01649425,1.675819602,-0.68694084,0.052710152,-0.147548647,0.000224016,0.000563313,6.07E-06,0.000819549,1.729230886,0.55290002,0.168172128,0.220494085,0.144886978
Von Ewiger Liebe,classic,0.543255584,0.03129994,0.079009305,0.002484166,0.049844079,-23.80164733,2.434047018,-0.867489011,0.308080624,-0.503188498,4.19E-05,0.00052436,4.06E-06,0.000102241,1.53959679,0.22351718,0.118959313,0.108362289,0.11895188
accustumed,jazz,0.584973166,0.02644154,0.079826487,0.002335531,0.042933115,-25.03186007,2.531130024,0.380585888,0.418745069,-0.671994467,0.000141355,0.000626775,0.000141601,0.000850358,7.838456343,0.508658146,0.158987512,0.282017988,0.144670943
agfih2find,jazz,0.595853879,0.063801907,0.141734105,0.002783421,0.088444314,-24.01885675,1.824190319,0.074901675,0.32433589,0.041862031,0.000647844,0.001424035,6.01E-05,0.002710573,7.834341296,0.572930729,0.246773531,0.126180409,0.11632829
Aintmisb,jazz,0.580851064,0.024746512,0.083298356,0.003904143,0.039583414,-26.14624593,2.452973734,0.341764937,0.376905501,-0.685667039,0.000120176,0.000677559,4.48E-05,0.000766103,5.403629895,0.480905571,0.214254251,0.421077179,0.188717684
ALICEINW,jazz,0.656215862,0.041287922,0.130085484,0.003839306,0.048709677,-26.47847361,2.472288394,-0.316264769,0.497202472,0.027311837,0.000460952,0.001503877,1.35E-05,0.001786373,3.961294901,0.575108451,0.33618143,0.178207957,0.19044757
allblues,jazz,0.622072289,0.072534756,0.171432485,0.001832548,0.113095751,-25.07521394,2.018106946,0.398382705,0.10572829,-0.038821742,0.00125478,0.002195739,7.00E-05,0.009745449,5.242785359,0.357193377,0.212658306,0.115965915,0.094781689
Allthing,jazz,0.664919637,0.025736405,0.083197381,0.004443742,0.038791782,-25.67594077,2.717472683,-0.220397197,0.244991301,-0.711924966,8.27E-05,0.000655056,4.13E-05,0.000224704,4.755230346,0.713968847,0.556655227,0.134431418,0.127946052
Alonetog,jazz,0.564134669,0.074393247,0.182618467,0.00215838,0.114854789,-25.37772884,1.697198313,0.686178312,0.290869402,-0.147901449,0.002152511,0.002963816,0.000135738,0.012082847,16.71546922,0.460293575,0.194304818,0.153137855,0.114573876
angeleye,jazz,0.624940505,0.023961669,0.078404303,0.003156094,0.034845346,-24.95042183,3.144857479,-0.081745355,0.48081123,-0.526287062,5.48E-05,0.000669204,9.37E-06,0.000164189,2.328838371,0.274010914,0.261938555,0.114020515,0.118919921
Anthropology,jazz,0.549337261,0.024288562,0.080511308,0.005123504,0.047911133,-24.2470625,2.260557407,0.001709822,0.703696065,0.042774144,0.000128707,0.000654495,0.000144294,0.00067527,11.1835522,0.470290961,0.178208479,0.133672356,0.075360986
atrain2,jazz,0.695231631,0.061916719,0.148084022,0.002981916,0.090201454,-25.78298466,1.81163252,-0.153456516,0.379681136,-0.024849401,0.001476245,0.002795565,0.000155016,0.005603541,9.480374476,0.696224749,0.318923754,0.163257997,0.125613289
auprvave,jazz,0.642471591,0.043603443,0.126928537,0.004191334,0.05467113,-25.83024715,2.191068745,-0.256302914,0.567295367,0.065038897,0.001033073,0.002249336,0.000106324,0.0029207,9.421974496,0.599782109,0.349324142,0.26268758,0.269241133
autleave,jazz,0.613456762,0.028964661,0.079806194,0.003611008,0.044193955,-26.04778305,2.375549429,-0.67851129,0.28214721,-0.383728502,8.22E-05,0.000636902,9.79E-05,0.00022498,9.603094094,0.437923421,0.171604949,0.202928301,0.172348186
AutumnL,jazz,0.583578621,0.039357917,0.12205633,0.003203253,0.042110043,-24.92760539,2.596701432,-0.288856823,0.148284342,-0.183544414,0.000141139,0.000877741,0.000135221,0.000293218,6.021243059,0.452490831,0.302766876,0.11249695,0.130425039
autumn_leaves,jazz,0.630047572,0.026268957,0.080434615,0.003893726,0.041908335,-27.00923734,2.566585474,0.334852158,0.172250211,-0.560788478,0.000118841,0.000647472,2.23E-05,0.000756533,3.508350445,0.46933526,0.256833893,0.238167034,0.156034243
Bach3B,jazz,0.709048362,0.046098711,0.11142104,0.002584633,0.078373175,-26.85065231,1.500892474,-0.431787698,0.29822708,-0.19100046,0.000408564,0.000957289,4.77E-05,0.001539332,9.740482222,1.051672565,0.437684419,0.292704098,0.178405598
Basiervg,jazz,0.605693431,0.056415939,0.137652119,0.002558683,0.084444606,-24.67666636,1.728943014,0.066695772,0.292004823,-0.080117754,0.000510544,0.0011284,0.000144892,0.00216779,11.60033195,0.634674,0.255052238,0.110605447,0.098499452
bayou,jazz,0.512716175,0.048641966,0.085181737,0.001846777,0.065371178,-23.11741047,1.603328796,-1.190306772,0.350758897,-0.209219497,6.25E-05,0.000410459,3.82E-05,0.000120314,9.501403858,0.207315026,0.109021758,0.04647329,0.038210918
bbblues,jazz,0.584422283,0.057887435,0.133593898,0.002526321,0.076737197,-24.2053021,1.928768327,-0.229926255,0.076852969,-0.118665868,0.000564956,0.001413234,8.11E-05,0.001819784,10.38785155,0.242700008,0.28231408,0.116279232,0.125519253
bbossaje,jazz,0.608775916,0.037767175,0.102660064,0.003043701,0.051593601,-23.32307509,2.427543131,-0.007843617,0.154398852,-0.367682995,0.000321242,0.001091203,6.94E-06,0.0010849,2.385419414,0.483981322,0.195163249,0.105716821,0.079994973
bdazhed,jazz,0.551564111,0.038792714,0.107278763,0.003730507,0.056450068,-24.68760167,2.362537017,-0.072209483,0.325663141,-0.363569199,0.000507189,0.001252252,5.66E-05,0.002089014,12.16325726,0.396973874,0.268150243,0.163495081,0.136944311
beacon,jazz,0.621499548,0.040630733,0.106438074,0.002698186,0.06661402,-25.42491161,2.136188861,-0.104327408,0.308211286,-0.266833531,0.000421819,0.001078743,6.58E-05,0.001679258,12.01084557,0.67323209,0.447334158,0.144857989,0.147263886
beale,jazz,0.585865258,0.034570766,0.081022866,0.003374376,0.051372709,-24.61280614,2.094904649,-1.049757896,0.236954802,-0.387106182,9.01E-05,0.000629618,0.000218588,0.000148919,11.74273305,0.615537056,0.268435158,0.245135338,0.202486202
Beautiful_Love,jazz,0.712358785,0.036291322,0.102593717,0.003188295,0.04718543,-27.89522244,2.414158996,-0.661820334,0.260071387,-0.3349945,0.000297004,0.001575626,4.59E-05,0.000974198,6.812640652,0.569512278,0.38187983,0.218721475,0.227118989
Berniestune,jazz,0.636652302,0.017894638,0.078980788,0.006216686,0.026734624,-25.47565639,2.877052042,0.372877339,0.586632204,-0.398192663,7.80E-05,0.0006957,3.91E-05,0.000441629,3.878487765,0.403511043,0.180816515,0.254855263,0.191200824
bewitched,jazz,0.644720044,0.022696948,0.081790908,0.004432001,0.027077093,-27.35647504,3.853964853,-0.046467629,-0.385715262,-0.245357174,0.000341296,0.001535622,0.000162744,0.00070575,13.18127143,1.062538319,0.332399284,0.220182568,0.27834064
BigMess,jazz,0.551495017,0.045979356,0.10718732,0.003822612,0.068108573,-27.37638969,2.106865032,0.003605442,0.138020117,-0.065292403,0.001229198,0.00193535,4.57E-05,0.004228543,14.39717493,1.854716884,0.556673914,0.359981933,0.220741881
birdland,jazz,0.655702514,0.058173875,0.142592691,0.00217816,0.086095988,-25.4533722,1.862952149,-0.053004237,0.175316776,-0.077238262,0.001318036,0.002124587,6.28E-05,0.004581893,6.299216449,0.762675941,0.206557777,0.160039722,0.098206756
bl4alice,jazz,0.593955556,0.04521581,0.119842921,0.003405212,0.076049203,-25.24828391,2.060076471,0.022450401,0.124335794,-0.058921584,0.000412421,0.001260496,0.00017618,0.002205473,9.619214929,0.633902293,0.434718553,0.211992673,0.161716636
BLBOSSA,jazz,0.558664472,0.042209556,0.147143064,0.004389826,0.050658594,-25.54906571,2.485186395,0.551233262,0.413160675,-0.211708195,0.000634719,0.002443139,0.000237437,0.002580207,9.910832635,0.456679092,0.231533484,0.154207168,0.150939126
Blknrcs,jazz,0.678896552,0.039177358,0.126303489,0.003374357,0.042608173,-26.00515707,2.846842685,-0.488135781,0.05042192,-0.48738674,0.000827751,0.002113598,1.86E-05,0.002726453,3.829976643,0.328795867,0.202778498,0.215492569,0.207372734
BlueMonk,jazz,0.567690557,0.021339317,0.077740984,0.004114366,0.030142346,-26.24350439,3.065100459,0.197667871,0.432795616,-0.443340513,7.56E-05,0.00082095,0.000150234,0.000255431,17.41062602,0.583691014,0.397751412,0.166175036,0.15722553
Bluenboo,jazz,0.693761815,0.052669318,0.155368064,0.003012674,0.056122396,-26.11458429,2.345247649,0.259415431,0.343166784,-0.182121125,0.000785711,0.00236453,0.000231885,0.003620756,14.33782738,0.412794473,0.160161889,0.137812177,0.098621768
BlueRondo,jazz,0.491083998,0.028208279,0.082728056,0.004010104,0.041469543,-23.76229229,2.724502555,-0.44858639,0.405358838,-0.557396125,6.57E-05,0.000580544,1.60E-05,0.000150935,1.417817623,0.405034679,0.508326197,0.128248478,0.097811661
Blues4Basie,jazz,0.580972411,0.028738701,0.097511371,0.003551132,0.042967888,-24.09412073,2.627244678,0.504692657,0.272981216,-0.60651767,0.000356939,0.001086557,7.73E-06,0.001806419,2.63835435,0.387977389,0.158838165,0.256122818,0.111399226
blues4npage,jazz,0.591063523,0.029762253,0.098864786,0.00452328,0.04210403,-25.6288554,2.554477881,0.07700568,0.693332992,0.133409891,0.000730778,0.001786896,6.86E-05,0.001981221,16.77013686,0.801134008,0.395051707,0.348197413,0.261742012
BluesForTrane,jazz,0.579135151,0.049893392,0.119955408,0.002597752,0.081826781,-23.50407432,1.574049227,-0.197394942,0.020392656,-0.486355742,0.000241731,0.000812365,3.11E-05,0.001008137,4.85406361,0.338496014,0.261072532,0.138386655,0.140407679
blueswalk,jazz,0.640848715,0.050951866,0.141760884,0.00307399,0.069433874,-25.81405905,2.109279574,0.139279065,0.382532196,-0.156518905,0.000960854,0.002163501,0.000138675,0.004512717,12.76806347,0.447541804,0.331258019,0.125663257,0.127871685
BlueTrain,jazz,0.607611071,0.032064334,0.105696095,0.004711994,0.041423559,-24.98472694,2.631382283,0.398199705,0.377250031,-0.110065029,0.001415542,0.001852756,0.000103205,0.004877267,4.299381538,0.579483537,0.280923058,0.186286034,0.168955688
Blue_In_Green,jazz,0.688683735,0.049544578,0.139642261,0.00277484,0.063990353,-27.0277516,2.682044437,-0.387252024,0.383585843,-0.084591916,0.001717198,0.00313781,9.68E-06,0.008543602,4.568006916,0.490089094,0.362917184,0.197247919,0.212021781
blumonk,jazz,0.552750506,0.048543357,0.110871119,0.00175088,0.08841646,-23.94842388,1.4708314,-0.00208629,-0.233845532,-0.572659974,0.000168037,0.000291935,1.76E-06,0.000622351,2.298761697,0.194542107,0.096837937,0.076525186,0.064411254
Bodysoul,jazz,0.593786688,0.029600787,0.092947999,0.002431156,0.050891108,-24.27147859,2.25282859,0.412600654,0.359777243,-0.280657011,0.00010738,0.000529407,3.82E-06,0.000717943,1.330325346,0.219928163,0.122910075,0.10464486,0.065140669
BodySoul_tb,jazz,0.549931098,0.037380568,0.08730604,0.001902033,0.061189285,-24.55707197,1.284624062,-1.434540739,-0.079737168,-0.393521814,6.92E-05,0.000466151,2.59E-06,0.000159589,9.803738452,0.532992184,0.149534316,0.073344809,0.047460115
Bop_OnTR,jazz,0.579081633,0.038708378,0.120761759,0.004468769,0.05076438,-25.24599589,2.251934209,0.022996011,0.48809795,0.063408201,0.000671998,0.002005539,0.000485909,0.002673468,22.48828659,0.573781215,0.36330663,0.16134515,0.172206798
BORGAN_Lues,jazz,0.603052096,0.032197204,0.111339155,0.004091101,0.042233333,-25.54479126,2.901073212,-0.093072783,0.515627141,0.065880025,0.000300315,0.001025428,1.03E-05,0.001091002,3.387210775,0.48942876,0.287325505,0.154613481,0.221168312
Born2BBlue,jazz,0.611134996,0.038129688,0.092712407,0.002105488,0.068449376,-23.96123624,1.970692211,-0.25060476,0.221432605,-0.26089228,0.000237202,0.000618546,4.59E-06,0.001121862,4.973680991,0.681301712,0.297942998,0.109909641,0.086894034
BPowell,jazz,0.698785292,0.041696483,0.123685257,0.003651534,0.053157618,-26.26672792,2.412605357,-0.316798849,0.014525318,-0.332179053,0.000523711,0.002145626,8.87E-05,0.002219716,4.414110438,0.364567622,0.362199339,0.220065607,0.247113827
brasil,jazz,0.597653484,0.034461419,0.103448338,0.004119503,0.048756117,-25.09529469,2.809260225,0.104683841,0.367891657,-0.431677481,0.000536703,0.001936121,2.20E-05,0.001912038,4.315637152,0.640749059,0.224841285,0.161728444,0.189663909
budo,jazz,0.600782269,0.043036721,0.117689447,0.00373077,0.069268155,-25.54779562,1.763546018,0.019529795,0.573940497,-0.026519998,0.000653457,0.001621332,0.000260669,0.002444882,17.5230373,0.644803006,0.189946582,0.127134617,0.090408682
CannonBBl,jazz,0.553808093,0.029529757,0.077286715,0.002438081,0.046825817,-23.54027513,2.534547883,-0.693639915,0.210633305,-0.505686862,3.21E-05,0.000492408,5.12E-06,9.65E-05,1.921761244,0.241796549,0.157048524,0.132208839,0.107417151
caravan,jazz,0.681480031,0.063977967,0.131563945,0.001973517,0.107569955,-24.95428611,1.254539748,-0.018951853,0.197256169,-0.143319969,0.000357761,0.00073577,0.000169889,0.001253053,11.98255592,0.303649707,0.2444183,0.126008676,0.060186442
CarnHallBounce,jazz,0.618488972,0.030225536,0.076711656,0.003165758,0.045645433,-25.36985747,2.533183491,-0.720932078,0.5155133,-0.225169511,3.54E-05,0.000561044,1.67E-05,0.000106374,4.456930358,0.3847159,0.103474758,0.159331333,0.143058507
carnival,jazz,0.568114378,0.03272785,0.108573696,0.003650372,0.042169203,-25.27818794,2.650362199,-0.045271004,0.429386692,-0.394012422,0.000311307,0.001632721,0.000146053,0.000965823,8.043421212,0.41949382,0.326250167,0.108687429,0.144564082
Cat_Walk,jazz,0.655613151,0.049611018,0.128841664,0.003787184,0.072923128,-24.67598768,2.249531181,0.222769253,0.124611074,-0.218387342,0.000749619,0.001749188,8.44E-05,0.0030382,7.054755373,0.889280041,0.58723153,0.196820517,0.1438549
CentralParkWest,jazz,0.699643165,0.036063774,0.091227698,0.002202981,0.053862939,-23.91484091,2.189414673,0.445640213,0.171939532,-0.207609867,0.000103272,0.000418587,9.30E-05,0.000671652,11.08850177,0.167994912,0.078677942,0.073043048,0.053311036
Cheek_To_Cheek,jazz,0.593561747,0.055487575,0.148701447,0.00300797,0.070195482,-24.16842468,1.991898117,-0.014790368,0.336281482,0.040033478,0.000912511,0.00190775,0.000145713,0.00359713,11.88262499,0.391300032,0.401153588,0.142259645,0.142661466
Chega_de_saudade,jazz,0.634636976,0.041132175,0.090791348,0.003202026,0.065948582,-24.21422904,2.470787953,-0.184578033,0.234333555,-0.13941984,0.000813383,0.001559444,8.82E-05,0.002611972,9.236485776,0.461467152,0.337935359,0.22078486,0.267875122
CHIM,jazz,0.61454389,0.031279148,0.082512039,0.003359211,0.042477376,-24.77089762,2.525635567,-0.897233214,0.077413487,-0.408248783,8.88E-05,0.000592168,9.12E-06,0.000187849,3.31691485,0.372090514,0.196804705,0.245201983,0.238495835
chromBlinF,jazz,0.641759958,0.028899433,0.095943747,0.005997603,0.030706283,-26.3404004,3.040725938,-0.8073241,-0.339941781,-0.053645124,9.25E-05,0.000741086,5.46E-05,0.000121065,2.860145173,0.817398117,0.365536742,0.488900711,0.671183769
chsticks,jazz,0.587820426,0.06309632,0.131227304,0.002382219,0.095796873,-26.08974923,1.95817736,0.123456999,0.170722408,-0.28308585,0.001045446,0.001692047,0.000112993,0.003732326,10.71698864,0.764253427,0.236400635,0.151339309,0.129341657
cjamblusx,jazz,0.674599198,0.039166809,0.118689981,0.004443661,0.049145705,-26.05466378,2.20559077,-0.515541715,0.392739299,-0.062662108,0.000371515,0.0015071,0.000133141,0.001152505,9.878436243,0.695314841,0.380799152,0.197443905,0.227132902
CleanSweep,jazz,0.638965748,0.041665014,0.132334976,0.004033603,0.048939131,-26.55859853,2.537395662,0.520774887,0.211187932,-0.195391866,0.000862747,0.003256687,6.04E-05,0.004183796,19.83721002,0.816323818,0.311220717,0.223770433,0.173393406
comerain,jazz,0.654013167,0.035036579,0.112268249,0.004218129,0.04681272,-26.19336115,2.39749944,-0.177459015,0.450175557,-0.106722852,0.000377367,0.00176647,2.14E-05,0.001224893,3.666585767,0.441457103,0.366966813,0.183925851,0.200273157
comerain2,jazz,0.579075756,0.034619939,0.117614291,0.003836897,0.045611608,-25.87218879,2.688597471,0.590872474,0.254102213,-0.281754106,0.000519516,0.001598605,1.20E-05,0.001968786,2.598638922,0.362246087,0.19188439,0.175659779,0.174508846
CottonG,jazz,0.629018054,0.054903778,0.141448736,0.002625686,0.077825454,-24.63686252,1.729149999,0.196375405,0.243508822,-0.168951073,0.000702432,0.001047779,8.89E-05,0.00247728,13.26158674,0.724845438,0.21480949,0.125623815,0.126031188
criss-cross,jazz,0.56710646,0.021803355,0.102605254,0.005010995,0.021868379,-25.28146936,3.469712102,0.39442858,0.160414968,-0.29053249,0.000131351,0.000846755,1.21E-05,0.000239601,1.809802245,0.524380132,0.189937836,0.179444907,0.193909329
Cute,jazz,0.69432828,0.079660087,0.16721903,0.002935578,0.129768216,-27.20575405,1.546741137,0.300192731,0.144382781,-0.058913977,0.004088045,0.004077557,0.000142794,0.015494625,25.19632656,0.60072956,0.313716743,0.230995079,0.123963826
Datdere2,jazz,0.592267432,0.048440084,0.120859569,0.002388647,0.071867551,-23.05891221,1.594723139,-0.613915191,-0.179010169,-0.527647093,0.001154401,0.001519941,1.19E-05,0.004390468,7.522948757,0.589444785,0.382913399,0.130415444,0.127274792
DATDoor,jazz,0.59797476,0.034262499,0.096301911,0.003016212,0.050975377,-25.58960334,2.651020273,-0.320128798,0.088157592,-0.10584898,0.000201411,0.000875793,7.17E-05,0.000894793,17.87323269,0.845827066,0.241030167,0.108833261,0.113972597
daybyday,jazz,0.726308645,0.062270917,0.13896446,0.002413932,0.09927822,-26.12485584,1.301010437,-0.024876053,0.249983402,-0.131615411,0.001220684,0.001557058,8.30E-05,0.00480953,12.72522862,0.71289928,0.412555506,0.161196018,0.10119223
daybyday2,jazz,0.598197683,0.033453175,0.108750596,0.003900302,0.046089463,-25.48571002,2.966066934,-0.154582488,0.421197066,-0.325452759,0.000558914,0.002108023,0.000147957,0.00243356,10.23176383,0.574171314,0.25119648,0.099742196,0.150470717
DaysOf,jazz,0.651275683,0.032535008,0.108630028,0.00377376,0.041498062,-26.89922152,2.755481994,-0.150372511,0.535274201,-0.109515287,0.000861876,0.001673361,1.66E-05,0.002738985,5.413275722,0.52222714,0.395760982,0.18561148,0.182128775
Desafinado78,jazz,0.555947702,0.04412411,0.123657055,0.002915051,0.066225725,-24.75586028,2.09415778,0.326585854,0.35199443,0.039991172,0.000797786,0.0012996,3.02E-05,0.003007585,6.98938213,0.372634245,0.108149864,0.115459761,0.085737309
dig,jazz,0.609809435,0.033925707,0.083357083,0.003122428,0.052341997,-25.04879749,2.193130338,-0.907660938,0.157210676,-0.547485235,5.34E-05,0.000550002,9.87E-06,0.000145647,5.76051291,0.242618032,0.110055109,0.092173946,0.110985421
don-lee2,jazz,0.57835577,0.065140531,0.16836658,0.002624307,0.072946468,-25.12382627,2.51257135,-0.417287261,-0.000914977,-0.168033662,0.002051892,0.002821599,3.26E-05,0.009740275,6.258199318,0.387848094,0.281124822,0.191120889,0.203116263
doxy,jazz,0.541352438,0.030446437,0.106317268,0.004517264,0.052027645,-26.27031204,2.401888706,0.476752092,0.500099751,0.056787125,0.000669151,0.002641555,4.61E-05,0.002672224,13.30701961,1.103716371,0.344377983,0.193403947,0.189649024
DstMeT,jazz,0.5918897,0.050221525,0.122364514,0.002497434,0.074356438,-24.74881728,1.948402651,0.01959263,0.041118876,-0.225284951,0.000284406,0.000850808,0.000142297,0.001490025,11.1524652,0.591024504,0.220928593,0.32200269,0.12191313
eastofthesun,jazz,0.692171344,0.031953674,0.080893563,0.003082631,0.048130832,-27.07653849,2.228091576,-0.978058711,0.200351915,-0.423628825,8.07E-05,0.000635814,7.91E-05,0.000175046,10.23007845,0.560015804,0.266510864,0.191731196,0.170280429
EndOfSummer,jazz,0.652211773,0.029853577,0.087075717,0.003221616,0.040523199,-26.26100128,2.583065475,0.091230239,0.382860087,-0.27592724,0.000190492,0.000783388,0.000172795,0.000550159,22.66280703,0.435231056,0.258213563,0.111094817,0.149351667
FarWes,jazz,0.539982031,0.025661037,0.076431015,0.003527958,0.039279233,-24.59339151,2.681915181,0.353136571,0.200817278,-0.555891873,0.000104202,0.000605891,0.00011559,0.000636065,7.612986955,0.308231325,0.163003222,0.15948393,0.103705162
FastBluesJam,jazz,0.54109872,0.026695545,0.121119084,0.005866327,0.023434917,-25.69142073,3.088417889,0.553799413,0.392450177,0.067511694,0.000278719,0.000994856,0.00014329,0.000798734,6.159656611,0.42027399,0.194018582,0.138053283,0.130656516
favorite,jazz,0.611527967,0.029310984,0.078614865,0.003334665,0.045121359,-25.27403184,2.381770378,-0.687180596,0.375063511,-0.259807952,6.89E-05,0.000593945,0.000108763,0.000192869,9.16556659,0.313032632,0.140216073,0.198896812,0.171719565
felicid,jazz,0.544208203,0.030190311,0.101281001,0.004563528,0.033105203,-24.28443341,3.047178919,0.040023766,0.224177395,-0.27127314,0.000183103,0.000911958,1.85E-05,0.000352149,1.444011657,0.30630149,0.295314374,0.277486915,0.27551755
flybynight,jazz,0.604138852,0.059581559,0.151143638,0.002865216,0.082891451,-26.01550668,2.053410172,0.316090348,-0.005618727,-0.157152802,0.001079759,0.002302897,2.23E-05,0.004829095,15.49613728,0.51162191,0.304963797,0.173844772,0.152657417
Footprints_R,jazz,0.593266671,0.030934724,0.100364709,0.003823277,0.035756871,-24.34201907,2.832645115,0.062459807,0.241904096,-0.23137818,0.000213598,0.001077976,0.000110259,0.000432987,9.507595468,0.468149977,0.234574485,0.103534139,0.113116721
foreplayx,jazz,0.688627936,0.02854331,0.077014776,0.00343244,0.044247508,-26.69683027,2.589264635,-0.50445774,0.264236878,-0.341039813,9.93E-05,0.000625759,3.96E-05,0.000348068,8.14865384,0.443700102,0.246354244,0.169336138,0.14904947
four2,jazz,0.625998858,0.041173323,0.112129199,0.003854983,0.068378426,-25.66264273,1.936537152,-0.209364211,0.406152657,-0.107337033,0.000399435,0.001168654,0.000145877,0.001869124,10.1336884,1.002065859,0.410578079,0.221158445,0.209123639
FreckleFace,jazz,0.665043061,0.05518274,0.125312916,0.00212058,0.087746331,-25.53767488,1.40576344,-0.313926098,0.183684342,-0.175985569,0.000466452,0.0011554,2.81E-05,0.002174124,15.5128949,0.724315491,0.377742375,0.208529965,0.124860646
Freedom_At_Midnight,jazz,0.615504683,0.039990199,0.105066075,0.003429004,0.051752749,-24.91429942,2.482590447,-0.291539687,0.287221023,-0.21444425,0.000382688,0.001470676,2.54E-05,0.001296002,10.1395304,0.686838759,0.362551633,0.176741398,0.147588645
funkallero,jazz,0.641088751,0.043485698,0.121163881,0.003483926,0.057211088,-26.10518037,2.021748471,-0.488486873,0.520755384,-0.190016677,0.00050404,0.001716912,2.25E-05,0.001508091,6.20111307,0.872956016,0.395285171,0.347238623,0.242275054
funnyval2,jazz,0.668540589,0.027407086,0.076428562,0.002677868,0.042954181,-26.18623784,2.749153101,-0.697688094,0.282972859,-0.398981114,5.09E-05,0.000631214,0.000184579,0.000128159,11.8308792,0.350899274,0.116695471,0.109809861,0.090928739
GentleRain,jazz,0.670915504,0.03409702,0.091928665,0.004312017,0.047408373,-26.51933712,2.398457513,-0.667574583,0.444657059,-0.164958318,0.000143867,0.000802865,2.30E-05,0.000356764,4.7245833,0.64617336,0.242526767,0.190019613,0.193059126
goodbait,jazz,0.587713216,0.039239305,0.132276671,0.00310888,0.044935004,-25.5093327,2.552406158,0.251941016,0.239312158,-0.432862523,0.000470384,0.001980083,0.000146879,0.002004788,8.658584742,0.285979324,0.175621388,0.177875157,0.10444574
gotrhytm,jazz,0.582447783,0.022252422,0.078134259,0.005230295,0.032800717,-26.30545473,2.793095101,0.674703853,0.30118544,-0.465644648,0.000117074,0.000856815,0.000173155,0.000736103,20.23048951,0.573492236,0.179495926,0.199882235,0.174231406
GrooveYard,jazz,0.581553657,0.028501606,0.114423044,0.003639441,0.03078444,-25.83414273,2.745475526,0.580524514,0.48239155,-0.297180271,0.000445579,0.001461692,1.11E-05,0.001513563,6.099300808,0.475495503,0.214080451,0.220466487,0.130081174
grooving_hard,jazz,0.626396795,0.060718001,0.137095535,0.00210238,0.088801671,-25.12303315,1.681987833,-0.084692611,0.253958872,-0.152521871,0.000772031,0.001504253,1.27E-05,0.003227627,14.55442786,0.871844976,0.210517222,0.131249168,0.111965432
gsteps,jazz,0.70991937,0.040417368,0.116048503,0.002755172,0.043486214,-24.09081157,3.014327009,0.238140994,0.009995776,-0.206991524,0.001136981,0.001835339,9.82E-05,0.00337823,10.18506488,0.994238104,0.380144743,0.160976241,0.114189679
guardian1,jazz,0.556421053,0.035919668,0.10114315,0.003617674,0.046826822,-23.93281185,2.547307834,0.374309081,0.275386395,-0.106533084,0.000310304,0.000617682,8.55E-05,0.000957824,4.422146331,0.225482667,0.198717543,0.104089724,0.05916125
halfzware_shag,jazz,0.565091718,0.048398334,0.133673175,0.003654527,0.065206623,-24.96481946,2.381945609,-0.264584741,0.375773841,-0.009734139,0.000912774,0.002560913,0.000108896,0.004237249,11.38648925,0.432949025,0.368327155,0.126421216,0.157316469
HaNiceDayG,jazz,0.698094156,0.054488838,0.124922469,0.002425807,0.085648665,-26.88200924,1.523044023,-0.13421199,0.319597266,0.010555993,0.000652346,0.001320041,4.78E-05,0.002447077,26.88951831,0.969483384,0.292298238,0.165570249,0.113956239
HaveUMMsJ,jazz,0.650424729,0.044847028,0.142572347,0.003635808,0.052588541,-25.69073888,2.395899683,-0.029257443,0.542310505,0.090296084,0.000599973,0.001938228,9.34E-06,0.00284419,2.793452471,0.400472336,0.301225983,0.16610309,0.174735935
hayBurner,jazz,0.666416148,0.064222545,0.139163903,0.002132197,0.102372675,-25.66507639,1.409088696,0.007899365,0.270465057,-0.029339971,0.000912139,0.00171409,5.54E-05,0.003912867,20.46184969,0.70229424,0.305334105,0.1653449,0.112607479
Heat,jazz,0.535933705,0.049041618,0.128098624,0.00351361,0.061908248,-24.90085103,2.202471697,-0.07044614,0.149133309,-0.232243267,0.001129316,0.001892218,8.83E-06,0.003661466,6.668266413,0.306145016,0.279088896,0.181718185,0.199256701
HeatsOnG,jazz,0.667386026,0.073805529,0.162350613,0.002188875,0.109800608,-25.2550672,1.529949287,-0.099944092,0.286221721,-0.109084359,0.001501632,0.002357079,0.000133634,0.006713979,11.69554185,0.545703881,0.335973419,0.130902719,0.11798249
heavy,jazz,0.600712678,0.069468762,0.14873624,0.002880632,0.099829234,-25.0959838,1.595264833,0.002805232,0.342366197,0.112751246,0.001237997,0.00200474,7.91E-05,0.00511736,11.62541672,0.640671083,0.360333056,0.19707543,0.106652539
