,NB,DT,SVM,Network,SNB+FULL,SNB+BIC,SVM+Audio,LR_SVM,DT_Audio,LR_DT,Network_Audio,LR_network,NB_Audio,LR_NB,,,,,,,,,,,
284,0.726973684,0.802631579,0.766447368,0.924342105,0.848684211,0.851973684,0.819078947,0.878289474,0.835526316,0.835526316,0.717105263,0.851973684,0.773026316,0.855263158,,,,,,,,,,,
285,0.756578947,0.796052632,0.802631579,0.865131579,0.868421053,0.871710526,0.799342105,0.884868421,0.842105263,0.842105263,0.740131579,0.878289474,0.75,0.871710526,,,,,,,,,,,
286,0.776315789,0.819078947,0.779605263,0.868421053,0.884868421,0.888157895,0.799342105,0.888157895,0.805921053,0.805921053,0.697368421,0.884868421,0.75,0.865131579,,,,,,,,,,,
287,0.707236842,0.766447368,0.598684211,0.845394737,0.855263158,0.865131579,0.815789474,0.881578947,0.828947368,0.828947368,0.720394737,0.875,0.736842105,0.858552632,,,,,,,,,,,
288,0.789473684,0.799342105,0.792763158,0.848684211,0.871710526,0.875,0.786184211,0.884868421,0.868421053,0.868421053,0.621710526,0.884868421,0.763157895,0.878289474,,,,,,,,,,,
289,0.779605263,0.753289474,0.779605263,0.8125,0.865131579,0.878289474,0.809210526,0.898026316,0.861842105,0.861842105,0.736842105,0.878289474,0.773026316,0.878289474,,,,,,,,,,,
290,0.769736842,0.815789474,0.779605263,0.825657895,0.828947368,0.851973684,0.822368421,0.865131579,0.796052632,0.796052632,0.246710526,0.851973684,0.773026316,0.848684211,,,,,,,,,,,
291,0.710526316,0.832236842,0.773026316,0.875,0.875,0.881578947,0.838815789,0.884868421,0.805921053,0.805921053,0.703947368,0.881578947,0.723684211,0.881578947,,,,,,,,,,,
292,0.733552632,0.782894737,0.786184211,0.934210526,0.881578947,0.884868421,0.779605263,0.888157895,0.848684211,0.848684211,0.667763158,0.891447368,0.773026316,0.884868421,,,,,,,,,,,
293,0.792763158,0.796052632,0.792763158,0.782894737,0.875,0.881578947,0.75,0.891447368,0.802631579,0.802631579,0.638157895,0.884868421,0.723684211,0.881578947,,,,,,,,,,,
294,0.782894737,0.786184211,0.776315789,0.888157895,0.871710526,0.875,0.75,0.858552632,0.828947368,0.828947368,0.746710526,0.884868421,0.799342105,0.878289474,,,,,,,,,,,
295,0.736842105,0.723684211,0.575657895,0.868421053,0.845394737,0.848684211,0.776315789,0.871710526,0.845394737,0.845394737,0.674342105,0.855263158,0.792763158,0.848684211,,,,,,,,,,,
296,0.773026316,0.792763158,0.753289474,0.730263158,0.805921053,0.822368421,0.8125,0.822368421,0.865131579,0.865131579,0.361842105,0.822368421,0.736842105,0.822368421,,,,,,,,,,,
297,0.776315789,0.776315789,0.792763158,0.904605263,0.855263158,0.861842105,0.779605263,0.858552632,0.832236842,0.832236842,0.651315789,0.858552632,0.726973684,0.865131579,,,,,,,,,,,
298,0.769736842,0.779605263,0.789473684,0.888157895,0.845394737,0.845394737,0.851973684,0.868421053,0.822368421,0.822368421,0.671052632,0.851973684,0.723684211,0.855263158,,,,,,,,,,,
299,0.743421053,0.776315789,0.769736842,0.884868421,0.832236842,0.855263158,0.799342105,0.855263158,0.825657895,0.825657895,0.381578947,0.855263158,0.763157895,0.851973684,,,,,,,,,,,
300,0.769736842,0.8125,0.805921053,0.930921053,0.884868421,0.884868421,0.815789474,0.891447368,0.819078947,0.819078947,0.664473684,0.875,0.733552632,0.888157895,,,,,,,,,,,
301,0.723684211,0.842105263,0.786184211,0.871710526,0.855263158,0.861842105,0.763157895,0.875,0.851973684,0.851973684,0.694078947,0.861842105,0.805921053,0.871710526,,,,,,,,,,,
302,0.75,0.763157895,0.779605263,0.855263158,0.838815789,0.845394737,0.786184211,0.845394737,0.799342105,0.799342105,0.710526316,0.858552632,0.746710526,0.845394737,,,,,,,,,,,
303,0.802631579,0.753289474,0.773026316,0.921052632,0.881578947,0.875,0.756578947,0.878289474,0.828947368,0.828947368,0.75,0.865131579,0.789473684,0.875,,,,,,,,,,,
304,0.697368421,0.828947368,0.796052632,0.924342105,0.871710526,0.878289474,0.763157895,0.881578947,0.802631579,0.802631579,0.608552632,0.881578947,0.756578947,0.881578947,,,,,,,,,,,
305,0.743421053,0.8125,0.805921053,0.927631579,0.858552632,0.875,0.789473684,0.875,0.822368421,0.822368421,0.674342105,0.878289474,0.766447368,0.871710526,,,,,,,,,,,
306,0.697368421,0.815789474,0.759868421,0.884868421,0.861842105,0.865131579,0.746710526,0.884868421,0.763157895,0.763157895,0.680921053,0.871710526,0.756578947,0.865131579,,,,,,,,,,,
307,0.756578947,0.776315789,0.789473684,0.904605263,0.848684211,0.848684211,0.792763158,0.851973684,0.832236842,0.832236842,0.661184211,0.842105263,0.773026316,0.848684211,,,,,,,,,,,
308,0.776315789,0.726973684,0.740131579,0.835526316,0.861842105,0.858552632,0.851973684,0.878289474,0.858552632,0.858552632,0.368421053,0.858552632,0.756578947,0.858552632,,,,,,,,,,,
309,0.756578947,0.789473684,0.779605263,0.881578947,0.845394737,0.848684211,0.779605263,0.865131579,0.851973684,0.851973684,0.740131579,0.855263158,0.740131579,0.835526316,,,,,,,,,,,
310,0.776315789,0.815789474,0.792763158,0.917763158,0.868421053,0.871710526,0.769736842,0.881578947,0.8125,0.8125,0.335526316,0.871710526,0.743421053,0.871710526,,,,,,,,,,,
311,0.75,0.786184211,0.776315789,0.855263158,0.861842105,0.868421053,0.802631579,0.871710526,0.835526316,0.835526316,0.644736842,0.868421053,0.779605263,0.868421053,,,,,,,,,,,
312,0.723684211,0.786184211,0.769736842,0.894736842,0.855263158,0.858552632,0.753289474,0.865131579,0.822368421,0.822368421,0.588815789,0.858552632,0.710526316,0.858552632,,,,,,,,,,,
313,0.743421053,0.819078947,0.789473684,0.667763158,0.884868421,0.884868421,0.776315789,0.888157895,0.815789474,0.815789474,0.615131579,0.884868421,0.759868421,0.884868421,,,,,,,,,,,
314,0.792763158,0.753289474,0.786184211,0.901315789,0.907894737,0.904605263,0.753289474,0.914473684,0.832236842,0.832236842,0.667763158,0.914473684,0.763157895,0.888157895,,,,,,,,,,,
315,0.782894737,0.802631579,0.776315789,0.858552632,0.865131579,0.868421053,0.799342105,0.891447368,0.809210526,0.809210526,0.661184211,0.868421053,0.753289474,0.868421053,,,,,,,,,,,
316,0.776315789,0.8125,0.776315789,0.914473684,0.888157895,0.898026316,0.753289474,0.894736842,0.8125,0.8125,0.365131579,0.898026316,0.792763158,0.898026316,,,,,,,,,,,
317,0.796052632,0.789473684,0.773026316,0.901315789,0.861842105,0.865131579,0.796052632,0.868421053,0.871710526,0.871710526,0.592105263,0.868421053,0.796052632,0.865131579,,,,,,,,,,,
318,0.733552632,0.819078947,0.773026316,0.855263158,0.848684211,0.861842105,0.733552632,0.865131579,0.799342105,0.799342105,0.684210526,0.845394737,0.730263158,0.861842105,,,,,,,,,,,
319,0.746710526,0.802631579,0.763157895,0.858552632,0.881578947,0.891447368,0.805921053,0.894736842,0.819078947,0.819078947,0.651315789,0.878289474,0.75,0.894736842,,,,,,,,,,,
320,0.769736842,0.8125,0.792763158,0.832236842,0.865131579,0.861842105,0.773026316,0.871710526,0.845394737,0.845394737,0.736842105,0.875,0.786184211,0.861842105,,,,,,,,,,,
321,0.746710526,0.851973684,0.782894737,0.871710526,0.855263158,0.858552632,0.815789474,0.881578947,0.842105263,0.842105263,0.703947368,0.875,0.759868421,0.861842105,,,,,,,,,,,
322,0.789473684,0.766447368,0.779605263,0.884868421,0.871710526,0.871710526,0.746710526,0.878289474,0.865131579,0.865131579,0.766447368,0.861842105,0.743421053,0.871710526,,,,,,,,,,,
323,0.753289474,0.8125,0.756578947,0.861842105,0.861842105,0.875,0.782894737,0.884868421,0.845394737,0.845394737,0.605263158,0.858552632,0.75,0.878289474,,,,,,,,,,,
324,0.720394737,0.773026316,0.759868421,0.894736842,0.891447368,0.894736842,0.743421053,0.901315789,0.848684211,0.848684211,0.779605263,0.884868421,0.763157895,0.894736842,,,,,,,,,,,
325,0.769736842,0.802631579,0.776315789,0.884868421,0.848684211,0.848684211,0.809210526,0.858552632,0.789473684,0.789473684,0.740131579,0.845394737,0.786184211,0.848684211,,,,,,,,,,,
326,0.733552632,0.809210526,0.773026316,0.868421053,0.861842105,0.881578947,0.766447368,0.878289474,0.842105263,0.842105263,0.651315789,0.881578947,0.8125,0.881578947,,,,,,,,,,,
327,0.634868421,0.799342105,0.769736842,0.911184211,0.868421053,0.871710526,0.799342105,0.891447368,0.799342105,0.799342105,0.697368421,0.871710526,0.690789474,0.871710526,,,,,,,,,,,
328,0.786184211,0.792763158,0.776315789,0.825657895,0.832236842,0.832236842,0.769736842,0.842105263,0.822368421,0.822368421,0.730263158,0.845394737,0.753289474,0.832236842,,,,,,,,,,,
329,0.753289474,0.773026316,0.786184211,0.907894737,0.888157895,0.891447368,0.789473684,0.898026316,0.796052632,0.796052632,0.720394737,0.894736842,0.746710526,0.891447368,,,,,,,,,,,
330,0.773026316,0.799342105,0.786184211,0.815789474,0.855263158,0.855263158,0.779605263,0.855263158,0.848684211,0.848684211,0.601973684,0.855263158,0.763157895,0.855263158,,,,,,,,,,,
331,0.753289474,0.796052632,0.763157895,0.930921053,0.878289474,0.881578947,0.782894737,0.881578947,0.845394737,0.845394737,0.338815789,0.881578947,0.75,0.881578947,,,,,,,,,,,
332,0.776315789,0.779605263,0.779605263,0.865131579,0.855263158,0.851973684,0.786184211,0.871710526,0.822368421,0.822368421,0.703947368,0.845394737,0.792763158,0.858552632,,,,,,,,,,,
333,0.786184211,0.782894737,0.776315789,0.871710526,0.871710526,0.881578947,0.809210526,0.888157895,0.828947368,0.828947368,0.703947368,0.858552632,0.776315789,0.881578947,,,,,,,,,,,
334,0.680921053,0.805921053,0.776315789,0.769736842,0.848684211,0.858552632,0.805921053,0.858552632,0.838815789,0.838815789,0.608552632,0.832236842,0.713815789,0.861842105,,,,,,,,,,,
335,0.786184211,0.805921053,0.776315789,0.871710526,0.855263158,0.861842105,0.782894737,0.865131579,0.858552632,0.858552632,0.638157895,0.861842105,0.789473684,0.861842105,,,,,,,,,,,
336,0.717105263,0.779605263,0.792763158,0.851973684,0.848684211,0.851973684,0.792763158,0.878289474,0.848684211,0.848684211,0.394736842,0.851973684,0.763157895,0.838815789,,,,,,,,,,,
337,0.779605263,0.828947368,0.773026316,0.855263158,0.865131579,0.868421053,0.802631579,0.881578947,0.835526316,0.835526316,0.723684211,0.851973684,0.75,0.875,,,,,,,,,,,
338,0.756578947,0.759868421,0.572368421,0.901315789,0.888157895,0.891447368,0.789473684,0.917763158,0.858552632,0.858552632,0.723684211,0.891447368,0.753289474,0.884868421,,,,,,,,,,,
339,0.776315789,0.759868421,0.782894737,0.733552632,0.851973684,0.851973684,0.779605263,0.858552632,0.845394737,0.845394737,0.473684211,0.851973684,0.779605263,0.855263158,,,,,,,,,,,
340,0.746710526,0.799342105,0.792763158,0.858552632,0.881578947,0.888157895,0.796052632,0.907894737,0.825657895,0.825657895,0.710526316,0.901315789,0.756578947,0.888157895,,,,,,,,,,,
341,0.756578947,0.792763158,0.769736842,0.894736842,0.851973684,0.858552632,0.773026316,0.868421053,0.8125,0.8125,0.726973684,0.851973684,0.746710526,0.858552632,,,,,,,,,,,
342,0.726973684,0.773026316,0.776315789,0.861842105,0.848684211,0.861842105,0.815789474,0.871710526,0.838815789,0.838815789,0.6875,0.861842105,0.726973684,0.861842105,,,,,,,,,,,
343,0.786184211,0.782894737,0.782894737,0.8125,0.858552632,0.868421053,0.832236842,0.884868421,0.855263158,0.855263158,0.549342105,0.868421053,0.766447368,0.868421053,,,,,,,,,,,
344,0.779605263,0.809210526,0.796052632,0.930921053,0.884868421,0.884868421,0.782894737,0.884868421,0.858552632,0.858552632,0.713815789,0.888157895,0.700657895,0.858552632,,,,,,,,,,,
345,0.796052632,0.789473684,0.789473684,0.888157895,0.875,0.894736842,0.769736842,0.891447368,0.855263158,0.855263158,0.575657895,0.894736842,0.799342105,0.894736842,,,,,,,,,,,
346,0.684210526,0.825657895,0.782894737,0.888157895,0.842105263,0.848684211,0.815789474,0.875,0.832236842,0.832236842,0.710526316,0.851973684,0.75,0.858552632,,,,,,,,,,,
347,0.75,0.773026316,0.792763158,0.858552632,0.848684211,0.848684211,0.776315789,0.865131579,0.828947368,0.828947368,0.674342105,0.848684211,0.782894737,0.851973684,,,,,,,,,,,
348,0.766447368,0.786184211,0.776315789,0.875,0.838815789,0.848684211,0.789473684,0.865131579,0.835526316,0.835526316,0.529605263,0.861842105,0.726973684,0.848684211,,,,,,,,,,,
349,0.792763158,0.789473684,0.789473684,0.894736842,0.878289474,0.894736842,0.828947368,0.898026316,0.835526316,0.835526316,0.700657895,0.898026316,0.789473684,0.894736842,,,,,,,,,,,
350,0.809210526,0.773026316,0.766447368,0.904605263,0.878289474,0.878289474,0.8125,0.888157895,0.865131579,0.865131579,0.529605263,0.878289474,0.710526316,0.878289474,,,,,,,,,,,
351,0.684210526,0.769736842,0.779605263,0.904605263,0.865131579,0.875,0.776315789,0.878289474,0.805921053,0.805921053,0.651315789,0.878289474,0.769736842,0.875,,,,,,,,,,,
352,0.733552632,0.746710526,0.799342105,0.914473684,0.838815789,0.848684211,0.776315789,0.861842105,0.845394737,0.855263158,0.424342105,0.848684211,0.769736842,0.848684211,,,,,,,,,,,
353,0.753289474,0.792763158,0.792763158,0.894736842,0.805921053,0.828947368,0.809210526,0.851973684,0.838815789,0.838815789,0.6875,0.828947368,0.753289474,0.828947368,,,,,,,,,,,
354,0.680921053,0.756578947,0.782894737,0.855263158,0.875,0.878289474,0.759868421,0.898026316,0.8125,0.8125,0.368421053,0.878289474,0.720394737,0.858552632,,,,,,,,,,,
355,0.782894737,0.792763158,0.792763158,0.832236842,0.898026316,0.904605263,0.776315789,0.888157895,0.845394737,0.845394737,0.707236842,0.819078947,0.769736842,0.904605263,,,,,,,,,,,
356,0.723684211,0.796052632,0.802631579,0.881578947,0.835526316,0.845394737,0.802631579,0.842105263,0.871710526,0.871710526,0.368421053,0.845394737,0.766447368,0.845394737,,,,,,,,,,,
357,0.694078947,0.805921053,0.773026316,0.838815789,0.848684211,0.858552632,0.802631579,0.851973684,0.842105263,0.842105263,0.348684211,0.858552632,0.792763158,0.858552632,,,,,,,,,,,
358,0.773026316,0.782894737,0.789473684,0.891447368,0.868421053,0.878289474,0.756578947,0.881578947,0.773026316,0.773026316,0.6875,0.881578947,0.713815789,0.881578947,,,,,,,,,,,
359,0.763157895,0.766447368,0.789473684,0.894736842,0.868421053,0.875,0.786184211,0.865131579,0.842105263,0.842105263,0.743421053,0.878289474,0.773026316,0.871710526,,,,,,,,,,,
360,0.782894737,0.8125,0.776315789,0.901315789,0.858552632,0.868421053,0.773026316,0.884868421,0.865131579,0.865131579,0.565789474,0.875,0.782894737,0.865131579,,,,,,,,,,,
361,0.782894737,0.845394737,0.779605263,0.901315789,0.855263158,0.861842105,0.799342105,0.855263158,0.851973684,0.851973684,0.625,0.861842105,0.789473684,0.878289474,,,,,,,,,,,
362,0.773026316,0.763157895,0.766447368,0.914473684,0.835526316,0.835526316,0.805921053,0.855263158,0.851973684,0.851973684,0.269736842,0.835526316,0.789473684,0.848684211,,,,,,,,,,,
363,0.694078947,0.796052632,0.786184211,0.868421053,0.855263158,0.855263158,0.756578947,0.858552632,0.848684211,0.858552632,0.638157895,0.848684211,0.769736842,0.855263158,,,,,,,,,,,
364,0.756578947,0.792763158,0.776315789,0.861842105,0.871710526,0.868421053,0.799342105,0.868421053,0.835526316,0.835526316,0.707236842,0.878289474,0.773026316,0.871710526,,,,,,,,,,,
365,0.773026316,0.799342105,0.789473684,0.351973684,0.898026316,0.901315789,0.740131579,0.904605263,0.819078947,0.819078947,0.578947368,0.904605263,0.723684211,0.907894737,,,,,,,,,,,
366,0.697368421,0.828947368,0.815789474,0.884868421,0.881578947,0.888157895,0.799342105,0.904605263,0.838815789,0.838815789,0.75,0.868421053,0.730263158,0.884868421,,,,,,,,,,,
367,0.779605263,0.809210526,0.789473684,0.815789474,0.881578947,0.888157895,0.8125,0.884868421,0.858552632,0.858552632,0.493421053,0.888157895,0.776315789,0.888157895,,,,,,,,,,,
368,0.773026316,0.779605263,0.799342105,0.365131579,0.898026316,0.901315789,0.815789474,0.914473684,0.845394737,0.845394737,0.802631579,0.894736842,0.776315789,0.904605263,,,,,,,,,,,
369,0.769736842,0.819078947,0.805921053,0.898026316,0.822368421,0.828947368,0.796052632,0.851973684,0.822368421,0.822368421,0.694078947,0.835526316,0.743421053,0.822368421,,,,,,,,,,,
370,0.776315789,0.805921053,0.766447368,0.710526316,0.884868421,0.898026316,0.835526316,0.907894737,0.861842105,0.861842105,0.759868421,0.921052632,0.786184211,0.898026316,,,,,,,,,,,
371,0.733552632,0.730263158,0.796052632,0.907894737,0.822368421,0.825657895,0.828947368,0.842105263,0.8125,0.8125,0.296052632,0.825657895,0.763157895,0.825657895,,,,,,,,,,,
372,0.753289474,0.759868421,0.786184211,0.865131579,0.861842105,0.865131579,0.796052632,0.878289474,0.832236842,0.832236842,0.299342105,0.865131579,0.776315789,0.865131579,,,,,,,,,,,
373,0.707236842,0.789473684,0.756578947,0.832236842,0.838815789,0.851973684,0.792763158,0.858552632,0.832236842,0.845394737,0.657894737,0.851973684,0.75,0.851973684,,,,,,,,,,,
374,0.766447368,0.786184211,0.796052632,0.904605263,0.848684211,0.851973684,0.805921053,0.851973684,0.822368421,0.822368421,0.611842105,0.835526316,0.773026316,0.855263158,,,,,,,,,,,
375,0.799342105,0.796052632,0.789473684,0.881578947,0.901315789,0.911184211,0.805921053,0.904605263,0.832236842,0.832236842,0.75,0.868421053,0.763157895,0.911184211,,,,,,,,,,,
376,0.776315789,0.769736842,0.796052632,0.858552632,0.881578947,0.881578947,0.789473684,0.888157895,0.845394737,0.845394737,0.638157895,0.871710526,0.776315789,0.884868421,,,,,,,,,,,
377,0.703947368,0.828947368,0.776315789,0.871710526,0.865131579,0.861842105,0.809210526,0.865131579,0.805921053,0.805921053,0.644736842,0.861842105,0.782894737,0.861842105,,,,,,,,,,,
378,0.743421053,0.819078947,0.792763158,0.934210526,0.878289474,0.875,0.809210526,0.875,0.805921053,0.805921053,0.723684211,0.875,0.766447368,0.878289474,,,,,,,,,,,
379,0.763157895,0.825657895,0.759868421,0.855263158,0.868421053,0.878289474,0.802631579,0.881578947,0.822368421,0.822368421,0.700657895,0.868421053,0.75,0.878289474,,,,,,,,,,,
380,0.736842105,0.779605263,0.799342105,0.871710526,0.848684211,0.851973684,0.789473684,0.865131579,0.851973684,0.851973684,0.690789474,0.855263158,0.766447368,0.855263158,,,,,,,,,,,
381,0.756578947,0.789473684,0.759868421,0.888157895,0.868421053,0.865131579,0.799342105,0.871710526,0.815789474,0.815789474,0.703947368,0.865131579,0.779605263,0.865131579,,,,,,,,,,,
382,0.792763158,0.782894737,0.799342105,0.875,0.868421053,0.871710526,0.779605263,0.878289474,0.838815789,0.838815789,0.167763158,0.871710526,0.746710526,0.875,,,,,,,,,,,
383,0.743421053,0.763157895,0.796052632,0.707236842,0.858552632,0.868421053,0.789473684,0.878289474,0.786184211,0.786184211,0.667763158,0.865131579,0.720394737,0.868421053,,,,,,,,,,,
384,0.753289474,0.792763158,0.796052632,0.904605263,0.904605263,0.904605263,0.819078947,0.907894737,0.815789474,0.815789474,0.733552632,0.924342105,0.766447368,0.901315789,,,,,,,,,,,
385,0.6875,0.789473684,0.769736842,0.858552632,0.871710526,0.875,0.792763158,0.898026316,0.848684211,0.848684211,0.740131579,0.878289474,0.756578947,0.868421053,,,,,,,,,,,
386,0.769736842,0.773026316,0.769736842,0.891447368,0.865131579,0.875,0.789473684,0.891447368,0.838815789,0.838815789,0.601973684,0.878289474,0.710526316,0.875,,,,,,,,,,,
387,0.730263158,0.805921053,0.746710526,0.878289474,0.884868421,0.888157895,0.763157895,0.891447368,0.786184211,0.786184211,0.328947368,0.888157895,0.819078947,0.881578947,,,,,,,,,,,
388,0.769736842,0.756578947,0.799342105,0.799342105,0.888157895,0.894736842,0.773026316,0.898026316,0.835526316,0.835526316,0.717105263,0.894736842,0.766447368,0.894736842,,,,,,,,,,,
389,0.763157895,0.766447368,0.789473684,0.911184211,0.907894737,0.911184211,0.779605263,0.888157895,0.822368421,0.822368421,0.3125,0.911184211,0.766447368,0.878289474,,,,,,,,,,,
390,0.769736842,0.773026316,0.796052632,0.881578947,0.858552632,0.875,0.789473684,0.884868421,0.832236842,0.832236842,0.342105263,0.875,0.75,0.875,,,,,,,,,,,
391,0.759868421,0.769736842,0.763157895,0.9375,0.838815789,0.851973684,0.809210526,0.858552632,0.8125,0.8125,0.651315789,0.832236842,0.75,0.851973684,,,,,,,,,,,
392,0.8125,0.779605263,0.786184211,0.865131579,0.858552632,0.861842105,0.802631579,0.871710526,0.822368421,0.822368421,0.822368421,0.868421053,0.796052632,0.861842105,,,,,,,,,,,
393,0.730263158,0.802631579,0.779605263,0.901315789,0.848684211,0.855263158,0.75,0.861842105,0.815789474,0.815789474,0.641447368,0.855263158,0.776315789,0.855263158,,,,,,,,,,,
394,0.694078947,0.733552632,0.789473684,0.914473684,0.848684211,0.868421053,0.736842105,0.875,0.819078947,0.819078947,0.694078947,0.868421053,0.753289474,0.835526316,,,,,,,,,,,
395,0.736842105,0.743421053,0.763157895,0.898026316,0.805921053,0.825657895,0.766447368,0.855263158,0.851973684,0.851973684,0.700657895,0.815789474,0.786184211,0.845394737,,,,,,,,,,,
396,0.75,0.782894737,0.802631579,0.917763158,0.835526316,0.858552632,0.8125,0.878289474,0.835526316,0.835526316,0.651315789,0.865131579,0.759868421,0.865131579,,,,,,,,,,,
397,0.766447368,0.782894737,0.782894737,0.944078947,0.884868421,0.898026316,0.773026316,0.904605263,0.838815789,0.838815789,0.421052632,0.898026316,0.759868421,0.898026316,,,,,,,,,,,
398,0.759868421,0.799342105,0.615131579,0.884868421,0.875,0.878289474,0.832236842,0.898026316,0.832236842,0.832236842,0.605263158,0.878289474,0.740131579,0.878289474,,,,,,,,,,,
399,0.786184211,0.819078947,0.779605263,0.891447368,0.878289474,0.881578947,0.822368421,0.888157895,0.822368421,0.822368421,0.756578947,0.861842105,0.789473684,0.881578947,,,,,,,,,,,
400,0.746710526,0.8125,0.782894737,0.726973684,0.891447368,0.891447368,0.753289474,0.907894737,0.819078947,0.819078947,0.697368421,0.894736842,0.756578947,0.888157895,,,,,,,,,,,
401,0.766447368,0.786184211,0.769736842,0.707236842,0.815789474,0.822368421,0.828947368,0.825657895,0.825657895,0.825657895,0.697368421,0.828947368,0.763157895,0.822368421,,,,,,,,,,,
402,0.782894737,0.779605263,0.802631579,0.819078947,0.865131579,0.875,0.802631579,0.875,0.835526316,0.835526316,0.664473684,0.875,0.799342105,0.875,,,,,,,,,,,
403,0.799342105,0.792763158,0.782894737,0.779605263,0.868421053,0.881578947,0.796052632,0.878289474,0.809210526,0.809210526,0.694078947,0.878289474,0.779605263,0.881578947,,,,,,,,,,,
404,0.717105263,0.789473684,0.766447368,0.868421053,0.855263158,0.858552632,0.740131579,0.851973684,0.763157895,0.763157895,0.733552632,0.868421053,0.743421053,0.858552632,,,,,,,,,,,
405,0.644736842,0.782894737,0.786184211,0.878289474,0.848684211,0.858552632,0.736842105,0.861842105,0.819078947,0.819078947,0.641447368,0.838815789,0.713815789,0.861842105,,,,,,,,,,,
406,0.740131579,0.805921053,0.75,0.894736842,0.848684211,0.855263158,0.819078947,0.871710526,0.8125,0.8125,0.654605263,0.868421053,0.773026316,0.855263158,,,,,,,,,,,
407,0.726973684,0.789473684,0.756578947,0.822368421,0.851973684,0.861842105,0.802631579,0.868421053,0.796052632,0.796052632,0.753289474,0.868421053,0.799342105,0.861842105,,,,,,,,,,,
408,0.773026316,0.815789474,0.809210526,0.914473684,0.858552632,0.871710526,0.792763158,0.875,0.842105263,0.848684211,0.325657895,0.871710526,0.743421053,0.871710526,,,,,,,,,,,
409,0.759868421,0.8125,0.799342105,0.851973684,0.868421053,0.878289474,0.792763158,0.898026316,0.8125,0.8125,0.549342105,0.881578947,0.769736842,0.878289474,,,,,,,,,,,
410,0.776315789,0.8125,0.740131579,0.878289474,0.881578947,0.884868421,0.720394737,0.865131579,0.819078947,0.819078947,0.605263158,0.884868421,0.733552632,0.878289474,,,,,,,,,,,
411,0.690789474,0.789473684,0.75,0.891447368,0.855263158,0.865131579,0.726973684,0.861842105,0.825657895,0.825657895,0.605263158,0.865131579,0.802631579,0.868421053,,,,,,,,,,,
412,0.726973684,0.789473684,0.769736842,0.828947368,0.815789474,0.828947368,0.773026316,0.832236842,0.848684211,0.848684211,0.315789474,0.828947368,0.832236842,0.835526316,,,,,,,,,,,
413,0.743421053,0.743421053,0.789473684,0.911184211,0.855263158,0.848684211,0.8125,0.865131579,0.819078947,0.819078947,0.338815789,0.848684211,0.75,0.848684211,,,,,,,,,,,
414,0.802631579,0.8125,0.789473684,0.881578947,0.871710526,0.888157895,0.756578947,0.871710526,0.842105263,0.842105263,0.4375,0.888157895,0.756578947,0.888157895,,,,,,,,,,,
415,0.759868421,0.822368421,0.789473684,0.865131579,0.848684211,0.865131579,0.796052632,0.871710526,0.842105263,0.842105263,0.707236842,0.861842105,0.776315789,0.865131579,,,,,,,,,,,
416,0.789473684,0.740131579,0.763157895,0.875,0.861842105,0.871710526,0.796052632,0.888157895,0.842105263,0.842105263,0.736842105,0.875,0.802631579,0.875,,,,,,,,,,,
417,0.776315789,0.799342105,0.799342105,0.851973684,0.875,0.875,0.746710526,0.884868421,0.822368421,0.822368421,0.726973684,0.861842105,0.782894737,0.875,,,,,,,,,,,
418,0.730263158,0.789473684,0.8125,0.934210526,0.865131579,0.875,0.746710526,0.875,0.815789474,0.815789474,0.677631579,0.865131579,0.740131579,0.875,,,,,,,,,,,
419,0.746710526,0.746710526,0.805921053,0.924342105,0.875,0.875,0.773026316,0.888157895,0.815789474,0.815789474,0.746710526,0.888157895,0.733552632,0.875,,,,,,,,,,,
420,0.759868421,0.763157895,0.776315789,0.855263158,0.871710526,0.884868421,0.782894737,0.894736842,0.861842105,0.861842105,0.539473684,0.888157895,0.743421053,0.884868421,,,,,,,,,,,
421,0.736842105,0.822368421,0.782894737,0.911184211,0.894736842,0.904605263,0.792763158,0.894736842,0.828947368,0.828947368,0.644736842,0.901315789,0.746710526,0.884868421,,,,,,,,,,,
422,0.773026316,0.763157895,0.779605263,0.884868421,0.865131579,0.875,0.786184211,0.878289474,0.786184211,0.786184211,0.756578947,0.881578947,0.75,0.878289474,,,,,,,,,,,
423,0.782894737,0.802631579,0.756578947,0.894736842,0.865131579,0.871710526,0.809210526,0.865131579,0.835526316,0.835526316,0.661184211,0.871710526,0.779605263,0.875,,,,,,,,,,,
424,0.730263158,0.786184211,0.776315789,0.746710526,0.805921053,0.819078947,0.763157895,0.815789474,0.805921053,0.805921053,0.509868421,0.822368421,0.759868421,0.819078947,,,,,,,,,,,
425,0.710526316,0.766447368,0.799342105,0.901315789,0.842105263,0.855263158,0.746710526,0.861842105,0.759868421,0.759868421,0.319078947,0.855263158,0.743421053,0.858552632,,,,,,,,,,,
426,0.697368421,0.769736842,0.792763158,0.756578947,0.858552632,0.861842105,0.805921053,0.865131579,0.845394737,0.845394737,0.322368421,0.861842105,0.779605263,0.861842105,,,,,,,,,,,
427,0.759868421,0.802631579,0.779605263,0.815789474,0.871710526,0.884868421,0.8125,0.904605263,0.819078947,0.819078947,0.328947368,0.884868421,0.730263158,0.871710526,,,,,,,,,,,
428,0.756578947,0.828947368,0.799342105,0.891447368,0.878289474,0.878289474,0.805921053,0.875,0.835526316,0.835526316,0.601973684,0.894736842,0.753289474,0.881578947,,,,,,,,,,,
