name,genre,lowenergy,zerocrossing_mean,centroid_mean,flux_mean,rolloff_mean,MFCC_1_mean,MFCC_2_mean,MFCC_3_mean,MFCC_4_mean,MFCC_5_mean,zerocrossing_var,centroid_var,flux_var,rolloff_var,MFCC_1_var,MFCC_2_var,MFCC_3_var,MFCC_4_var,MFCC_5_var
00eomatt,folk,0.608271787,0.063191781,0.123436227,0.0030685,0.093880068,-25.72435764,1.986280338,-0.898437644,-0.035884504,-0.328478594,0.000375638,0.001005592,0.000168139,0.00109175,22.43421864,0.626269516,0.304801739,0.221163946,0.174328932
00hm-rb,folk,0.576136224,0.069811136,0.138390172,0.003511198,0.117161385,-24.29410509,1.666356344,-0.846741994,-0.08911349,-0.524885953,0.000649177,0.001075222,0.000142722,0.002130703,9.200967324,0.561498767,0.211721201,0.152837131,0.146574807
00mpdt,folk,0.600066132,0.092364648,0.156315787,0.003058265,0.157463408,-24.88488018,1.286858748,-0.885940792,-0.078990294,-0.362465975,0.001213982,0.001278781,9.97E-05,0.003555024,6.875715403,0.559645495,0.392738268,0.215761278,0.230153353
00plg,folk,0.579683973,0.086938135,0.159613798,0.005123023,0.1475495,-25.16917878,0.98563515,-0.842250854,-0.143694218,-0.336259434,0.001387358,0.002158142,0.000176506,0.005376344,10.41282706,1.685221388,0.317798363,0.2956268,0.165216798
00pmaiar,folk,0.46177686,0.114607025,0.195790006,0.002096671,0.155767688,-23.80645924,0.705965103,-0.942253282,0.234636865,-0.609536158,0.000575075,0.001228637,7.01E-05,0.001247886,17.87272094,0.398802161,0.264182269,0.100211847,0.158251328
00tbbos,folk,0.602114368,0.072425618,0.13819342,0.003327745,0.120342813,-24.10503849,1.792796134,-0.651562122,0.14091364,-0.330643465,0.000576095,0.000965663,0.00011032,0.00225393,7.442508097,0.538396134,0.15434722,0.179217474,0.123792932
00tfc,folk,0.557553957,0.073229482,0.134631184,0.004481972,0.120046395,-24.59106133,1.555158311,-0.911333991,0.01679493,-0.411674802,0.000515613,0.000997991,3.74E-05,0.001590256,15.1503139,0.476487347,0.240128304,0.180149115,0.225314525
01etpr,folk,0.566175814,0.067511949,0.124663718,0.002977407,0.10803966,-25.13846538,1.979548529,-0.823242672,0.100378521,-0.401688189,0.000296361,0.000702053,2.74E-05,0.001143223,7.346191657,0.286139026,0.226504945,0.130513856,0.162758304
02ano,folk,0.564300695,0.086419545,0.168892938,0.003982091,0.141215813,-24.71583425,1.640872008,-0.85744796,0.101810252,-0.091336644,0.000877053,0.002347712,0.000120059,0.003016062,10.69426773,0.333974958,0.144962814,0.135195281,0.122998334
03lluc,folk,0.544597701,0.087330222,0.160486823,0.002972381,0.162995598,-24.47766041,1.464002921,-0.52661012,-0.110726398,-0.489504239,0.000803728,0.001238771,9.73E-05,0.004257497,13.30550043,0.35367756,0.241180271,0.177839844,0.103389272
03top,folk,0.587943072,0.083170046,0.153910301,0.003396878,0.143249458,-24.83262271,1.558475754,-0.526940583,-0.054783916,-0.417877718,0.001031107,0.001396621,0.000138759,0.003864782,16.2665745,0.53215099,0.220637411,0.20082755,0.140585935
04ilmhwt,folk,0.579643998,0.090076612,0.157395497,0.002906121,0.171191171,-24.54338864,1.464754231,-0.57251053,-0.063811997,-0.206455275,0.001360805,0.002167681,0.000228188,0.006487163,11.69350286,0.875383524,0.289263892,0.285230676,0.149819181
04lbtbs,folk,0.629335976,0.080258085,0.189355144,0.003052168,0.117375562,-25.39223261,1.920604879,-0.359007257,0.256234476,-0.086985947,0.000982556,0.004777851,0.000151967,0.003789655,14.72985032,0.631408253,0.317674631,0.262026041,0.24125902
04tr,folk,0.582808903,0.074613813,0.13740111,0.002885613,0.122193793,-25.00290946,1.597705756,-0.713088545,-0.104505031,-0.415819023,0.000387817,0.000963399,0.000178787,0.001908185,19.40036853,0.492554947,0.435447532,0.176211051,0.22707067
04ts,folk,0.640142965,0.108224345,0.154566311,0.003579849,0.15596412,-25.53735044,0.586160589,-1.109819249,0.196602904,-0.493175917,0.000783207,0.001216237,6.44E-05,0.002086957,11.68317559,0.67008815,0.209114393,0.206001192,0.216990075
05aw,folk,0.644601123,0.097540497,0.217036815,0.002521548,0.155093861,-25.96711707,1.930549605,-0.328503735,0.052889837,-0.210381063,0.005510175,0.009600641,0.000105168,0.028079745,18.90368069,0.84134769,0.442417279,0.225102191,0.176189438
07sitv,folk,0.625044342,0.084306762,0.149388103,0.00377709,0.14098556,-24.55129954,1.899175413,-0.301191747,-0.488576645,-0.373947587,0.001051642,0.001582097,0.000186692,0.00581095,17.75615199,0.841896866,0.229387577,0.258627853,0.123777091
07tmotw,folk,0.610287388,0.077635478,0.135576275,0.004153397,0.12147916,-24.37579401,1.674849449,-0.894918992,0.116929935,-0.457883526,0.00063403,0.000996441,0.000101134,0.001826916,9.203503204,0.49590081,0.227259042,0.219497322,0.204831856
08asotdai,folk,0.652007965,0.073475129,0.13707641,0.003167172,0.123519498,-25.29894954,1.791789881,-0.638145188,0.101596782,-0.412888133,0.000557602,0.000956255,6.22E-05,0.002124538,13.49332062,0.554967977,0.236840498,0.195306096,0.113448308
08bmiateyc,folk,0.604107494,0.085269375,0.172626502,0.003009569,0.131326164,-24.95942907,1.721873473,-0.46327884,0.246364419,-0.313949413,0.001056979,0.003025202,0.000100537,0.003264529,19.62126928,0.704501535,0.296093455,0.192951051,0.12498262
08jtfod,folk,0.650879887,0.082734733,0.177037257,0.003337166,0.126837255,-25.0183788,1.845476174,-0.499402446,0.150350011,-0.233184602,0.000640896,0.002440327,0.000113016,0.002300496,11.86340892,0.471035238,0.280805772,0.178810866,0.156680645
09owstgomsbit,folk,0.547993532,0.076230193,0.136433862,0.003339547,0.132809455,-24.27394533,1.660573232,-0.645305359,0.142319826,-0.50992421,0.000607108,0.001253656,0.000165299,0.002760762,15.88896831,0.605175791,0.224102037,0.213769591,0.168564836
10sr,folk,0.603813281,0.078002485,0.14249237,0.003499122,0.139427805,-25.35947902,1.493943593,-0.602319021,0.080868831,-0.409071196,0.000667342,0.001308452,8.08E-05,0.002804552,19.11849893,0.700284966,0.147117385,0.218749667,0.151468544
11bs,folk,0.591441512,0.087950088,0.159388673,0.003381754,0.158938655,-24.38514931,1.530181813,-0.502955691,-0.14842427,-0.380395547,0.00116959,0.001597279,0.000163344,0.00492154,14.78054222,0.502329344,0.220866251,0.18325415,0.136318271
11mmeatd,folk,0.636340272,0.089411719,0.142718927,0.002989382,0.158919019,-25.32417509,1.679055153,-0.404229265,0.221938649,-0.288256903,0.001485162,0.002540351,0.000258011,0.00592502,23.2951767,0.961105106,0.311728347,0.179312931,0.123197599
12mmbm,folk,0.531962617,0.070569661,0.125533672,0.002671547,0.118275014,-24.27449068,1.990163872,-0.630793112,0.038376792,-0.538311522,0.000469115,0.001022485,0.000185484,0.002457098,16.09202575,0.41379511,0.154701433,0.089924698,0.088333508
12ofip,folk,0.600691916,0.075826088,0.130685566,0.002813546,0.12895411,-26.11725683,1.680545148,-0.760025902,0.187547572,-0.452246255,0.000639325,0.00132731,0.000127552,0.003218867,15.93866186,0.785317542,0.366190624,0.156659799,0.173375633
12th,folk,0.619713042,0.064004936,0.123706862,0.003258034,0.102420633,-26.05679954,3.062205647,-0.245004336,-0.226899165,-0.391307052,0.000940308,0.001499009,4.10E-05,0.004414371,5.092902152,0.99970427,0.310651964,0.218692073,0.177020123
12tpd,folk,0.640106514,0.091268189,0.190039573,0.002295205,0.130803849,-24.23392193,1.979810998,-0.317768437,0.314419477,-0.139394252,0.001060738,0.003373367,6.45E-05,0.002042976,12.39555404,0.369510284,0.124540267,0.121476296,0.062998341
13tlros,folk,0.727595797,0.061437714,0.11876974,0.00232531,0.094058393,-25.27026342,2.483372047,-0.652513964,0.115740876,-0.274228362,0.000415261,0.000931144,0.000152256,0.001186938,14.86561486,0.474196969,0.112432181,0.107870139,0.114151188
13tmb,folk,0.623138799,0.077443638,0.137893916,0.00267559,0.139020336,-24.84708312,1.879644841,-0.404173145,-0.056299424,-0.566282189,0.000814792,0.00132804,0.000147301,0.00400444,12.98823441,0.398238391,0.23841723,0.179077586,0.182116264
13ygoe,folk,0.570439494,0.090495423,0.1682236,0.003100972,0.165880327,-24.92289386,1.024166748,-0.773518021,-0.072346991,-0.308213042,0.00098542,0.001128381,5.63E-05,0.003598059,12.74968961,0.843582761,0.246670629,0.231853605,0.135890418
13ysoc,folk,0.722535863,0.079114397,0.142831773,0.003186388,0.134232572,-25.87752669,1.608260451,-0.675378989,-0.055391372,-0.39232932,0.000763675,0.001232913,0.000100106,0.003207337,9.297542237,0.690635563,0.311126714,0.239247269,0.151489889
14tssb(tc),folk,0.580221503,0.091353249,0.162952566,0.003786013,0.161775486,-25.48173764,1.266236617,-0.693066972,-0.072691636,-0.291978889,0.001004927,0.001367402,0.000108834,0.004191767,13.74421766,0.63972647,0.396309758,0.203512757,0.170733803
14tssb,folk,0.645065705,0.084947956,0.185790922,0.00251903,0.128000623,-23.54795641,2.055785126,-0.313699597,0.182712009,-0.243557442,0.000770869,0.002839329,0.000125083,0.003004223,9.076620705,0.230689358,0.148600504,0.136551112,0.133738623
15mmrtb,folk,0.59385231,0.079525574,0.147617383,0.002639046,0.138657251,-24.75485879,1.575419316,-0.478729549,-0.171537788,-0.481400583,0.000558608,0.000790546,0.000313838,0.002531711,15.22256093,0.275191329,0.17915061,0.166955675,0.115939503
15tdnl,folk,0.685233359,0.082252831,0.141252367,0.002762078,0.134440684,-25.64084058,1.774452554,-0.783250542,-0.126543683,-0.414371799,0.000851656,0.001247927,1.63E-05,0.003312314,8.513114512,0.541058028,0.205298681,0.195117966,0.141774454
15thono,folk,0.61425588,0.065974541,0.119752064,0.003447013,0.101530162,-26.09912025,1.986933618,-0.971577472,0.168165059,-0.457674732,0.000226914,0.000604838,6.55E-05,0.000604947,8.906164636,0.551868084,0.272708488,0.196753583,0.202823314
15twd,folk,0.574432201,0.081881324,0.142422854,0.004426704,0.137755137,-24.27966221,1.734432648,-0.699700959,0.024107153,-0.401003964,0.000747495,0.001515102,4.34E-05,0.003791932,8.186509479,0.50086809,0.267647947,0.165199894,0.149313134
16wgm,folk,0.604108047,0.06055604,0.118032864,0.003623312,0.096719833,-25.71889618,1.918349123,-0.966341062,0.118814485,-0.292296393,0.000336744,0.001044792,7.29E-05,0.000903812,21.19879053,0.801210561,0.332138368,0.158835273,0.185716541
17mt,folk,0.594195021,0.070860879,0.145036807,0.002654692,0.111608044,-24.52626487,2.248386369,-0.454069126,0.131261731,-0.173775793,0.000746862,0.002157138,2.49E-05,0.003381873,13.81264914,0.499463295,0.261495573,0.180042459,0.156191352
17ra-pkm,folk,0.699748954,0.054003448,0.110142077,0.004221878,0.076854306,-27.9715159,2.945435882,-1.069685869,-0.360340207,-0.401447634,0.000614378,0.001146809,9.13E-05,0.001047845,11.71372797,1.669944664,0.552797649,0.482301021,0.32007368
18oitsn,folk,0.546232877,0.080372658,0.136432543,0.003798601,0.127209902,-25.07691137,1.70943906,-0.865307489,-0.074864016,-0.516996144,0.000959602,0.001796133,4.61E-05,0.003725295,24.87648814,0.531164108,0.30851303,0.204623766,0.209760708
19igtmmd,folk,0.545212766,0.101722771,0.21129939,0.002945184,0.156202249,-23.88072878,1.773538821,-0.11476265,0.246821818,0.150847748,0.001363186,0.004090661,0.000188471,0.005587777,6.359141945,0.334870872,0.158309402,0.156238594,0.117718031
20aditv,folk,0.794820115,0.077315767,0.180915212,0.002891323,0.108689724,-27.59238518,2.26049499,-0.45572844,0.126926179,-0.168579394,0.001328046,0.006238278,0.000107745,0.00702997,9.383730907,0.665937381,0.326251498,0.167327521,0.140451876
20af,folk,0.702261158,0.078160915,0.135171422,0.002148318,0.130842531,-26.33910631,1.758947774,-0.696631093,-0.117645696,-0.611714132,0.000504055,0.000988645,0.00011499,0.002377916,9.306086071,0.44515423,0.243136248,0.184762527,0.152505551
20albl,folk,0.688092729,0.083204572,0.185146886,0.002685187,0.154187247,-28.2940884,1.321893672,-0.589377379,-0.288525509,-0.43495234,0.001077316,0.002229094,0.000119794,0.004458439,11.18710534,0.69900688,0.291555396,0.260661049,0.200612902
20als,folk,0.594316207,0.046458138,0.100588068,0.003184526,0.070277692,-25.18242069,3.20940221,-0.697870598,0.008238422,-0.309134483,0.000285096,0.000991828,8.97E-05,0.000589935,17.29280791,0.739950205,0.18253883,0.121399401,0.119158839
20bem,folk,0.580494077,0.074011395,0.124398766,0.003942368,0.108025732,-25.62717274,1.73937121,-1.070126048,0.235770389,-0.391578861,0.000313219,0.000600558,3.46E-05,0.000545153,6.026215657,0.511988045,0.251825417,0.261819883,0.225215651
20ftn,folk,0.699340325,0.08237798,0.150115739,0.002493159,0.133271036,-27.0137142,1.887776101,-0.648570337,-0.032719148,-0.509767186,0.001043147,0.002100129,2.52E-05,0.003869242,9.036610609,0.7423685,0.223900026,0.159130814,0.137730465
20hhcfe,folk,0.614574816,0.080118851,0.146588255,0.00302242,0.128764248,-25.26270634,1.849383206,-0.741490092,0.050748917,-0.396906305,0.000662456,0.001360872,0.000100275,0.002360095,6.070024287,0.398982444,0.173303407,0.141568672,0.149506387
20ihltdlt,folk,0.536298042,0.072338088,0.134906925,0.002325209,0.12955628,-24.6513632,2.247850473,-0.341377716,-0.26082129,-0.369064065,0.000753234,0.00144454,0.000148098,0.003368251,17.27955896,0.999713841,0.189227617,0.178578012,0.130184368
20otmhfltf,folk,0.756446188,0.083147633,0.154918067,0.003231177,0.130098761,-26.91477849,1.405173424,-0.924048438,-0.130387684,-0.513791062,0.000722527,0.00180653,0.000146006,0.002923988,12.28902695,0.591299695,0.397786602,0.274097731,0.203931182
20srtfio,folk,0.612541694,0.08010269,0.137939931,0.002774869,0.126229101,-25.62600362,1.802248223,-0.68870547,-0.03838645,-0.286127175,0.000686576,0.001248462,3.12E-05,0.002842951,12.94476074,0.536506336,0.163021638,0.270887916,0.154345316
20taga,folk,0.56974754,0.070896668,0.134082221,0.003793028,0.114214867,-24.94489967,2.253724337,-0.558250526,-0.229296778,-0.456696614,0.000757714,0.001430089,0.000108092,0.003199078,8.256089298,1.311095737,0.512660077,0.334955422,0.258940365
20tgs,folk,0.547684865,0.07309495,0.14146854,0.00355965,0.114766517,-24.07854124,1.758999374,-0.78066749,0.027167779,-0.576487884,0.000376097,0.001015931,0.000342751,0.001020121,11.98910383,0.356875309,0.186775601,0.191523025,0.148654278
21httes,folk,0.664289353,0.086102663,0.13995468,0.002163449,0.136079171,-25.87588593,1.771569267,-0.218864301,0.148342519,-0.031173811,0.00109408,0.001386188,0.000234464,0.004210798,35.27808146,0.392203974,0.180111643,0.132505922,0.12711087
22ad,folk,0.655955933,0.083123257,0.161359658,0.002542995,0.139000303,-25.20036943,1.897276208,-0.234943512,0.181446625,-0.165456437,0.001245361,0.002648117,0.000218387,0.006156549,20.19171315,0.496908178,0.209702881,0.176683525,0.111319481
23hdd,folk,0.555555556,0.084866423,0.150962992,0.002053182,0.147716051,-23.48901806,1.481860032,-0.680283714,-0.367695258,-0.420839932,0.000381413,0.000760388,0.000108092,0.002475855,6.591909332,0.365594955,0.224700403,0.23123662,0.13584932
23hh,folk,0.638074668,0.084540967,0.156634978,0.003232331,0.137404097,-24.86740365,1.603485677,-0.658187417,0.097315196,-0.393036607,0.000526742,0.001404129,7.39E-05,0.002167094,9.5260002,0.281651703,0.20802951,0.202177669,0.141151655
23hhhl,folk,0.5738671,0.101971366,0.160127264,0.001817877,0.178298053,-25.59890343,1.039356282,-0.611186178,-0.006010076,-0.296487774,0.000933198,0.00150166,4.39E-05,0.004276464,21.11931309,0.546495122,0.306240541,0.148598083,0.084386427
23hsh,folk,0.721246599,0.079780866,0.145955128,0.003203828,0.115424791,-26.06382778,1.85157919,-0.507797964,0.299299419,-0.335971196,0.000906157,0.002793163,0.000253256,0.002415891,21.61693528,0.549926048,0.223802514,0.202900069,0.19530698
23osntr,folk,0.773987839,0.076481507,0.141152039,0.003503202,0.118068802,-26.99917241,1.817459688,-1.004030904,-0.019835141,-0.57332822,0.000528659,0.000954523,0.000129352,0.001179507,9.256888971,0.486569105,0.159617434,0.144526533,0.156697326
23taoad,folk,0.641878053,0.079273794,0.144267164,0.003068748,0.123245845,-24.94523395,1.776424886,-0.802262644,0.083650971,-0.437633224,0.000701243,0.001198845,4.95E-05,0.002071397,8.883168103,0.466226883,0.229886799,0.204658342,0.137454056
24aq,folk,0.606569901,0.071328193,0.119841712,0.003633618,0.104016957,-25.54784839,1.991330236,-0.935289408,0.447515548,-0.17802736,0.000247606,0.000562917,3.87E-05,0.000546203,8.827445156,0.300287801,0.131791365,0.198526679,0.185803277
24asylm,folk,0.565466595,0.069664251,0.13567044,0.003138827,0.108010999,-24.32883913,1.928988934,-0.74523299,0.005174105,-0.493706368,0.000363427,0.000921881,7.43E-05,0.001027905,13.27883856,0.363874669,0.224568576,0.203082266,0.152740293
24lnyd,folk,0.622989178,0.091646856,0.165801008,0.003360487,0.14915156,-24.720692,1.349583466,-0.709884095,-0.043989689,-0.504732785,0.00098505,0.001691836,0.000301853,0.003132564,10.03108028,0.382959386,0.246609617,0.219603181,0.135238895
24mbahw,folk,0.574,0.089296397,0.192622493,0.00282218,0.132454325,-23.91640294,1.664642977,-0.381695441,0.060970298,-0.239713879,0.000830436,0.003011668,0.000328206,0.002491595,16.95315069,0.425249694,0.197762181,0.142224396,0.129933919
24mttbf,folk,0.744751749,0.072806491,0.131613672,0.0033105,0.114753038,-26.53845396,1.978732367,-0.870193822,0.184584743,-0.394282151,0.00043294,0.001168012,0.00013064,0.001168941,18.58145904,0.353381184,0.119208827,0.07193014,0.083234748
24osgtbb,folk,0.748522167,0.083538029,0.140785683,0.003808932,0.142953698,-26.90659667,1.519520702,-0.541473156,0.183006713,-0.372779222,0.000824425,0.001453649,0.00024501,0.003652634,17.88987929,0.67894881,0.193374297,0.190017734,0.129638696
24tmk,folk,0.56201882,0.049161829,0.128574898,0.003318266,0.066552402,-24.61215724,3.11337704,-0.334480363,-0.117517902,-0.317298907,0.000481011,0.001548318,0.000230086,0.00098214,22.08866852,0.849718297,0.316391622,0.174957967,0.180627272
24tph,folk,0.658053876,0.06850287,0.133935094,0.002853032,0.107843969,-26.05535578,1.919085093,-0.67901763,0.047998919,-0.52982862,0.000466414,0.001222835,0.000161023,0.001321392,20.63312646,0.392567844,0.180470171,0.138801145,0.127731466
24wam,folk,0.620194253,0.078386486,0.146601244,0.003525977,0.119647438,-24.71019292,1.533135533,-0.890655948,0.132060404,-0.321282066,0.000458519,0.001187915,0.000130188,0.001590065,10.61550491,0.305257816,0.306905221,0.207345115,0.178262668
25ipabobaf,folk,0.559986924,0.069957354,0.127981964,0.003381645,0.108947802,-25.44505202,1.917836964,-0.90496547,-0.01360208,-0.455883749,0.00055977,0.001247696,4.18E-05,0.001842093,20.70365651,0.564948055,0.239850497,0.194556099,0.166662355
25tcromf,folk,0.645197113,0.072185399,0.118060844,0.004266046,0.099472868,-26.28651659,1.966725541,-1.038437192,0.440178878,-0.118972342,0.000389271,0.000891098,0.000288491,0.00075333,18.74857626,0.488706705,0.203475937,0.21422355,0.196752797
25tds,folk,0.658898,0.068927151,0.120825297,0.003413972,0.102469164,-26.47692785,1.865317423,-0.962841119,0.254074406,-0.378907521,0.000305568,0.00073364,0.000148694,0.000554942,12.82046731,0.496475918,0.270189104,0.249137695,0.208872322
26owtt,folk,0.555987774,0.073022858,0.136374877,0.003269068,0.122469994,-24.34128694,1.869228323,-0.507343893,0.214616325,-0.405613916,0.000810513,0.001354129,0.000104386,0.002884208,18.97865603,0.547479965,0.115258976,0.118459552,0.062262426
27ffttbcos,folk,0.638921731,0.091536124,0.158120302,0.002445421,0.1723241,-25.42203663,1.734535953,-0.370159982,-0.129247385,-0.359317157,0.001215595,0.002236539,0.000208377,0.007178805,12.16034182,0.560185023,0.27348683,0.222705933,0.174929212
27gij,folk,0.521953066,0.087003694,0.140212295,0.002435338,0.140109992,-24.12585466,1.494247088,-0.939949517,-0.111230663,-0.266280968,0.000618069,0.001099605,0.000183394,0.00233125,22.75478686,0.355751134,0.154957327,0.141593422,0.132635315
27phatt,folk,0.61118185,0.084622268,0.16258476,0.002981498,0.1288707,-24.8885261,1.897965007,-0.527844546,0.259195499,-0.260641074,0.000714683,0.001982234,0.000114651,0.003292861,10.58553817,0.312198478,0.242297926,0.184320529,0.169782237
28cttr,folk,0.601102308,0.074562848,0.138762247,0.002972211,0.118849454,-25.25967747,1.809360098,-0.788377277,-0.070019633,-0.455949784,0.000769263,0.001830485,5.01E-05,0.002483969,24.81103936,0.587113442,0.178748211,0.133869683,0.175676552
28irir,folk,0.715003655,0.07353114,0.133731345,0.003047873,0.122138211,-25.95565756,1.840706527,-0.647236239,0.181439493,-0.45624678,0.000524534,0.00103096,3.97E-05,0.002054207,9.961635387,0.47488249,0.173675259,0.249380212,0.16537732
28tcm,folk,0.675103926,0.068955159,0.119402742,0.003382482,0.103619956,-25.99836252,1.912874781,-1.166086096,0.263761565,-0.262208941,0.000260641,0.000689649,5.78E-05,0.000579217,12.98518227,0.553349439,0.211642075,0.248164267,0.228375201
28tkatc,folk,0.579313342,0.075116316,0.136062394,0.003042338,0.121910027,-23.42909594,1.886824284,-0.688269605,0.007741256,-0.563245823,0.000420307,0.000849731,1.98E-05,0.001950974,7.179984112,0.248890611,0.203069516,0.126102337,0.121176837
29jc,folk,0.597932288,0.090180664,0.196436444,0.002736202,0.130870892,-23.88259709,1.934400769,-0.28763707,0.222310501,-0.023770721,0.000973461,0.002644445,0.000112182,0.003754508,7.403334138,0.27118165,0.145801337,0.107626212,0.103360255
29mhm,folk,0.615250051,0.092603143,0.158492157,0.002848731,0.165487622,-25.15099339,1.346281984,-0.564448994,-0.1095938,-0.478881985,0.001456097,0.00221293,0.000119654,0.006501513,11.52961713,0.908941364,0.311372219,0.30325842,0.162826749
29ofit,folk,0.570525484,0.083395924,0.134100784,0.004690436,0.118748929,-25.04744372,1.70658896,-1.088672229,0.145537413,-0.594721838,0.000648916,0.000827999,0.000164573,0.001066205,11.24507542,0.642970721,0.255399226,0.1195759,0.223122698
29tcbr,folk,0.557554462,0.074025721,0.134602836,0.003141559,0.119277414,-23.45034821,2.138660081,-0.326275326,0.16859306,-0.320113218,0.000369987,0.000678504,0.000129552,0.001635509,9.541079202,0.201951621,0.121728344,0.089772297,0.06957657
29tntbh,folk,0.584139869,0.080556763,0.165341364,0.002824862,0.130739312,-24.49161628,1.96738669,-0.416072169,0.20814012,-0.063039196,0.001076566,0.003825774,8.79E-05,0.005939456,11.67803116,0.623606772,0.323607083,0.227861537,0.199171812
29tob,folk,0.73699512,0.09684827,0.192280474,0.003597727,0.156997189,-26.30236309,1.607979839,-0.391441033,0.184148419,-0.216699352,0.001828612,0.003534819,3.79E-05,0.00941167,6.275190992,0.539335242,0.295332999,0.176463687,0.166343823
30fhch,folk,0.557406458,0.069046778,0.12075925,0.003404962,0.107580365,-24.43866783,1.88051458,-0.98878445,0.142372982,-0.401895446,0.000254892,0.000728826,6.02E-05,0.000802001,12.15548259,0.373884422,0.181353659,0.149718078,0.169842185
30lib,folk,0.579472329,0.079460932,0.136863573,0.001866882,0.130724937,-24.0251097,2.112045902,-0.503798438,0.021248949,-0.490456059,0.000636317,0.0010679,5.94E-05,0.002094875,13.70721219,0.270623373,0.121912217,0.123462774,0.093026163
30ltsmsb,folk,0.659522987,0.071170099,0.12733562,0.003075598,0.118823332,-25.60839079,1.858476215,-0.719071426,0.151434586,-0.366686283,0.000485101,0.001012836,5.31E-05,0.002392745,18.14907434,0.709539676,0.172169003,0.201874735,0.1512692
30rgm,folk,0.744489559,0.072516864,0.132640122,0.0041027,0.105633714,-26.43706029,1.888237982,-0.892257527,0.167125301,-0.321059944,0.000440118,0.001075473,0.000289761,0.000948098,15.49346395,0.29926024,0.135078309,0.187251037,0.130817729
30shftb,folk,0.695407355,0.091034689,0.154991813,0.003872364,0.151139467,-27.10370214,1.288823471,-0.742316597,-0.135810081,-0.409815217,0.001305662,0.001663215,9.83E-05,0.004872389,9.51170132,1.256868896,0.240024669,0.240712869,0.152086922
30tst,folk,0.609739827,0.085831669,0.174847537,0.002446582,0.138507947,-25.81319006,1.532617801,-0.483925357,0.16062987,-0.391784475,0.001038472,0.002918417,9.64E-05,0.004272084,20.58162057,0.6021813,0.307007637,0.189425381,0.130009316
30tttdatd,folk,0.580476467,0.090305364,0.148597389,0.003431824,0.145940348,-24.17064079,1.117268424,-0.857371468,-0.10001509,-0.499538667,0.000427619,0.000890775,0.000109346,0.001614895,17.56293021,0.222749441,0.117901781,0.130563063,0.154317181
30twio,folk,0.700887978,0.086451649,0.150407781,0.00251697,0.148334003,-26.12492333,1.534321698,-0.516296865,0.009783637,-0.408801261,0.000901296,0.001428394,3.25E-05,0.003485244,14.13733047,0.734766967,0.42208555,0.207315628,0.192533163
31aowammo,folk,0.565127582,0.081033701,0.137530151,0.003170459,0.137841283,-24.51474504,1.916455567,-0.572533634,0.086831351,-0.474112958,0.000860628,0.001209061,0.000125176,0.004479455,7.574555516,0.315932219,0.168936452,0.181424124,0.180990328
31bab,folk,0.570302234,0.062489482,0.111190206,0.003644485,0.097170716,-24.74350029,2.130690862,-0.865957708,0.26536429,-0.483745041,0.000336042,0.000907652,0.000341913,0.000765799,28.42386667,0.421692388,0.199790429,0.138832878,0.144091095
31ln,folk,0.644319683,0.076908887,0.147178914,0.00288345,0.125729129,-25.44062362,1.81167029,-0.582464079,0.057002816,-0.434384541,0.000676943,0.001463626,0.000111839,0.00228294,11.5825707,0.313858217,0.238871471,0.186744213,0.130872783
31nyoowacc,folk,0.557570263,0.078520612,0.138207172,0.003080702,0.132812179,-23.76357555,1.828109443,-0.582346875,0.048273312,-0.378882909,0.000510103,0.000971932,0.000301643,0.002141276,17.10924632,0.268006443,0.143417771,0.125136259,0.119878784
32america,folk,0.585604472,0.074445166,0.158056714,0.002344571,0.109725324,-23.26908203,2.107987024,-0.286405877,0.194325675,-0.106707578,0.000463851,0.001948499,7.20E-05,0.001681952,19.0674786,0.291297714,0.1450931,0.101130424,0.101500113
32cdk,folk,0.581017724,0.086525738,0.175161934,0.002608282,0.128435746,-23.01289527,1.783091948,-0.44782779,0.153990293,-0.028162079,0.000621329,0.001579918,0.000116093,0.002078043,8.499736603,0.248227689,0.130402071,0.092136054,0.108311316
32mpj,folk,0.532915015,0.060539416,0.139522021,0.002896785,0.089746756,-24.67985321,2.631731984,-0.539468412,0.113187148,-0.368188838,0.000509434,0.002136556,0.000112419,0.001426185,12.42155696,0.655674766,0.167494229,0.111600835,0.110417063
33aitb,folk,0.701041249,0.08348074,0.142557203,0.002704322,0.151239564,-25.36844471,1.800832781,-0.428539614,0.02742071,-0.41493992,0.000978671,0.00163385,0.000199015,0.004812518,14.6888271,0.485964263,0.191866184,0.252697447,0.120543753
33atltsdi,folk,0.548848961,0.067858274,0.126990534,0.003716352,0.101005675,-24.5085596,2.066709295,-0.906917127,0.141690585,-0.335958629,0.000336385,0.000820755,0.000111131,0.000749009,20.87458701,0.2673042,0.115996819,0.103383592,0.100179005
33cacc,folk,0.539935399,0.081735401,0.172540388,0.002276895,0.121476788,-23.03384356,2.024545142,-0.340170016,0.12785604,-0.408413406,0.001087645,0.002788025,7.09E-05,0.005877463,6.201830189,0.200864774,0.179856066,0.189747084,0.30674506
33otbob,folk,0.713002947,0.068959736,0.137804559,0.002129635,0.115330037,-26.08523992,1.902848089,-0.30586272,0.027273438,-0.417936577,0.000391537,0.000735571,1.75E-05,0.001747258,12.97207465,0.305525855,0.163952381,0.141661174,0.101421836
