,knn_22_16,knn_22_32,knn_44_16,knn_44_32,ldc_22_16,ldc_22_32,ldc_44_16,ldc_44_32,vote_const,vote_accuracy,,,
424,0.598726115,0.598726115,0.592356688,0.589171975,0.789808917,0.789808917,0.792993631,0.789808917,0.792993631,0.78343949,,,
425,0.601910828,0.601910828,0.605095541,0.595541401,0.792993631,0.792993631,0.796178344,0.770700637,0.792993631,0.792993631,,,
426,0.646496815,0.646496815,0.646496815,0.611464968,0.78343949,0.78343949,0.77388535,0.802547771,0.78343949,0.792993631,,,
427,0.652866242,0.652866242,0.649681529,0.614649682,0.799363057,0.799363057,0.799363057,0.805732484,0.805732484,0.812101911,,,
428,0.630573248,0.630573248,0.630573248,0.633757962,0.799363057,0.799363057,0.799363057,0.796178344,0.802547771,0.799363057,,,
429,0.614649682,0.614649682,0.617834395,0.624203822,0.808917197,0.808917197,0.812101911,0.815286624,0.808917197,0.815286624,,,
430,0.611464968,0.611464968,0.617834395,0.605095541,0.767515924,0.767515924,0.76433121,0.751592357,0.770700637,0.767515924,,,
431,0.611464968,0.611464968,0.624203822,0.636942675,0.770700637,0.770700637,0.770700637,0.786624204,0.777070064,0.780254777,,,
432,0.617834395,0.617834395,0.611464968,0.605095541,0.789808917,0.789808917,0.78343949,0.799363057,0.796178344,0.786624204,,,
433,0.585987261,0.585987261,0.598726115,0.611464968,0.799363057,0.799363057,0.799363057,0.815286624,0.818471338,0.815286624,,,
434,0.633757962,0.633757962,0.636942675,0.640127389,0.796178344,0.796178344,0.78343949,0.808917197,0.796178344,0.802547771,,,
435,0.668789809,0.668789809,0.656050955,0.668789809,0.786624204,0.786624204,0.780254777,0.786624204,0.78343949,0.78343949,,,
436,0.621019108,0.621019108,0.624203822,0.617834395,0.821656051,0.821656051,0.824840764,0.818471338,0.821656051,0.818471338,,,
437,0.665605096,0.665605096,0.656050955,0.633757962,0.786624204,0.786624204,0.789808917,0.815286624,0.799363057,0.802547771,,,
438,0.608280255,0.608280255,0.605095541,0.592356688,0.812101911,0.812101911,0.802547771,0.828025478,0.815286624,0.812101911,,,
439,0.640127389,0.640127389,0.636942675,0.621019108,0.777070064,0.777070064,0.76433121,0.76433121,0.786624204,0.777070064,,,
440,0.576433121,0.576433121,0.576433121,0.605095541,0.815286624,0.815286624,0.812101911,0.808917197,0.815286624,0.805732484,,,
441,0.652866242,0.652866242,0.668789809,0.627388535,0.805732484,0.805732484,0.799363057,0.808917197,0.808917197,0.824840764,,,
442,0.589171975,0.589171975,0.592356688,0.563694268,0.805732484,0.805732484,0.799363057,0.808917197,0.805732484,0.815286624,,,
443,0.662420382,0.662420382,0.662420382,0.633757962,0.799363057,0.799363057,0.789808917,0.789808917,0.802547771,0.802547771,,,
444,0.636942675,0.636942675,0.633757962,0.636942675,0.75477707,0.75477707,0.75477707,0.799363057,0.770700637,0.77388535,,,
445,0.566878981,0.566878981,0.570063694,0.570063694,0.789808917,0.789808917,0.78343949,0.789808917,0.799363057,0.799363057,,,
446,0.617834395,0.617834395,0.627388535,0.611464968,0.796178344,0.796178344,0.789808917,0.786624204,0.796178344,0.802547771,,,
447,0.633757962,0.633757962,0.636942675,0.598726115,0.796178344,0.796178344,0.770700637,0.808917197,0.799363057,0.792993631,,,
448,0.656050955,0.656050955,0.649681529,0.611464968,0.815286624,0.815286624,0.802547771,0.818471338,0.821656051,0.821656051,,,
449,0.656050955,0.656050955,0.656050955,0.627388535,0.812101911,0.812101911,0.805732484,0.805732484,0.815286624,0.821656051,,,
450,0.617834395,0.617834395,0.627388535,0.614649682,0.777070064,0.777070064,0.761146497,0.780254777,0.77388535,0.78343949,,,
451,0.608280255,0.608280255,0.608280255,0.614649682,0.818471338,0.818471338,0.802547771,0.812101911,0.818471338,0.815286624,,,
452,0.576433121,0.576433121,0.573248408,0.624203822,0.824840764,0.824840764,0.815286624,0.834394904,0.831210191,0.831210191,,,
453,0.595541401,0.595541401,0.595541401,0.624203822,0.777070064,0.777070064,0.780254777,0.789808917,0.780254777,0.777070064,,,
454,0.595541401,0.595541401,0.592356688,0.601910828,0.789808917,0.789808917,0.792993631,0.796178344,0.799363057,0.792993631,,,
455,0.630573248,0.630573248,0.630573248,0.630573248,0.792993631,0.792993631,0.789808917,0.808917197,0.796178344,0.808917197,,,
456,0.649681529,0.649681529,0.649681529,0.636942675,0.799363057,0.799363057,0.802547771,0.796178344,0.821656051,0.815286624,,,
457,0.605095541,0.605095541,0.605095541,0.595541401,0.786624204,0.786624204,0.792993631,0.792993631,0.792993631,0.796178344,,,
458,0.630573248,0.630573248,0.636942675,0.598726115,0.812101911,0.812101911,0.818471338,0.808917197,0.808917197,0.808917197,,,
459,0.630573248,0.630573248,0.621019108,0.646496815,0.792993631,0.792993631,0.789808917,0.796178344,0.802547771,0.792993631,,,
460,0.627388535,0.627388535,0.627388535,0.643312102,0.799363057,0.799363057,0.786624204,0.789808917,0.799363057,0.796178344,,,
461,0.659235669,0.659235669,0.662420382,0.630573248,0.792993631,0.792993631,0.796178344,0.786624204,0.799363057,0.805732484,,,
462,0.640127389,0.640127389,0.652866242,0.636942675,0.805732484,0.805732484,0.796178344,0.802547771,0.796178344,0.805732484,,,
463,0.582802548,0.582802548,0.589171975,0.614649682,0.761146497,0.761146497,0.75477707,0.757961783,0.757961783,0.75477707,,,
464,0.636942675,0.636942675,0.633757962,0.633757962,0.799363057,0.799363057,0.808917197,0.802547771,0.796178344,0.792993631,,,
465,0.585987261,0.585987261,0.582802548,0.595541401,0.805732484,0.805732484,0.802547771,0.789808917,0.805732484,0.780254777,,,
466,0.643312102,0.643312102,0.636942675,0.608280255,0.824840764,0.824840764,0.812101911,0.812101911,0.824840764,0.818471338,,,
467,0.624203822,0.624203822,0.621019108,0.630573248,0.789808917,0.789808917,0.792993631,0.812101911,0.805732484,0.808917197,,,
468,0.668789809,0.668789809,0.656050955,0.633757962,0.761146497,0.761146497,0.76433121,0.789808917,0.78343949,0.792993631,,,
469,0.630573248,0.630573248,0.633757962,0.621019108,0.808917197,0.808917197,0.802547771,0.821656051,0.808917197,0.808917197,,,
470,0.633757962,0.633757962,0.636942675,0.630573248,0.802547771,0.802547771,0.805732484,0.808917197,0.792993631,0.799363057,,,
471,0.665605096,0.665605096,0.665605096,0.601910828,0.799363057,0.799363057,0.796178344,0.792993631,0.796178344,0.802547771,,,
472,0.605095541,0.605095541,0.608280255,0.624203822,0.786624204,0.786624204,0.777070064,0.796178344,0.799363057,0.796178344,,,
473,0.636942675,0.636942675,0.646496815,0.636942675,0.805732484,0.805732484,0.802547771,0.789808917,0.802547771,0.799363057,,,
474,0.630573248,0.630573248,0.621019108,0.595541401,0.821656051,0.821656051,0.831210191,0.821656051,0.834394904,0.837579618,,,
475,0.617834395,0.617834395,0.624203822,0.605095541,0.76433121,0.76433121,0.76433121,0.78343949,0.770700637,0.780254777,,,
476,0.643312102,0.643312102,0.636942675,0.649681529,0.808917197,0.808917197,0.812101911,0.805732484,0.815286624,0.812101911,,,
477,0.621019108,0.621019108,0.614649682,0.611464968,0.789808917,0.789808917,0.770700637,0.792993631,0.786624204,0.786624204,,,
478,0.633757962,0.633757962,0.633757962,0.643312102,0.808917197,0.808917197,0.808917197,0.815286624,0.802547771,0.812101911,,,
479,0.652866242,0.652866242,0.649681529,0.627388535,0.808917197,0.808917197,0.818471338,0.818471338,0.824840764,0.837579618,,,
480,0.621019108,0.621019108,0.617834395,0.595541401,0.796178344,0.796178344,0.792993631,0.796178344,0.805732484,0.799363057,,,
481,0.576433121,0.576433121,0.576433121,0.585987261,0.802547771,0.802547771,0.808917197,0.805732484,0.808917197,0.802547771,,,
482,0.633757962,0.633757962,0.636942675,0.649681529,0.777070064,0.777070064,0.75477707,0.792993631,0.770700637,0.792993631,,,
483,0.617834395,0.617834395,0.621019108,0.617834395,0.808917197,0.808917197,0.808917197,0.831210191,0.812101911,0.808917197,,,
484,0.605095541,0.605095541,0.608280255,0.643312102,0.780254777,0.780254777,0.780254777,0.789808917,0.789808917,0.780254777,,,
485,0.649681529,0.649681529,0.636942675,0.617834395,0.792993631,0.792993631,0.777070064,0.78343949,0.792993631,0.805732484,,,
486,0.621019108,0.621019108,0.621019108,0.646496815,0.780254777,0.780254777,0.786624204,0.77388535,0.786624204,0.789808917,,,
487,0.643312102,0.643312102,0.646496815,0.611464968,0.792993631,0.792993631,0.78343949,0.780254777,0.78343949,0.786624204,,,
488,0.608280255,0.608280255,0.601910828,0.589171975,0.805732484,0.805732484,0.805732484,0.821656051,0.805732484,0.805732484,,,
489,0.643312102,0.643312102,0.640127389,0.617834395,0.843949045,0.843949045,0.834394904,0.831210191,0.840764331,0.834394904,,,
490,0.656050955,0.656050955,0.665605096,0.671974522,0.815286624,0.815286624,0.799363057,0.792993631,0.815286624,0.812101911,,,
491,0.582802548,0.582802548,0.579617834,0.608280255,0.780254777,0.780254777,0.767515924,0.78343949,0.77388535,0.77388535,,,
492,0.636942675,0.636942675,0.640127389,0.611464968,0.818471338,0.818471338,0.812101911,0.815286624,0.824840764,0.815286624,,,
493,0.605095541,0.605095541,0.605095541,0.617834395,0.796178344,0.796178344,0.799363057,0.815286624,0.805732484,0.808917197,,,
494,0.582802548,0.582802548,0.585987261,0.598726115,0.77388535,0.77388535,0.76433121,0.770700637,0.761146497,0.751592357,,,
495,0.598726115,0.598726115,0.595541401,0.643312102,0.76433121,0.76433121,0.76433121,0.796178344,0.77388535,0.777070064,,,
496,0.633757962,0.633757962,0.633757962,0.621019108,0.802547771,0.802547771,0.786624204,0.818471338,0.805732484,0.812101911,,,
497,0.627388535,0.627388535,0.627388535,0.627388535,0.808917197,0.808917197,0.808917197,0.815286624,0.818471338,0.818471338,,,
498,0.608280255,0.608280255,0.614649682,0.611464968,0.780254777,0.780254777,0.789808917,0.821656051,0.792993631,0.792993631,,,
499,0.611464968,0.611464968,0.608280255,0.605095541,0.812101911,0.812101911,0.799363057,0.805732484,0.821656051,0.812101911,,,
500,0.582802548,0.582802548,0.579617834,0.605095541,0.796178344,0.796178344,0.805732484,0.799363057,0.796178344,0.786624204,,,
501,0.633757962,0.633757962,0.633757962,0.633757962,0.802547771,0.802547771,0.805732484,0.799363057,0.802547771,0.792993631,,,
502,0.646496815,0.646496815,0.640127389,0.621019108,0.761146497,0.761146497,0.770700637,0.796178344,0.76433121,0.786624204,,,
503,0.617834395,0.617834395,0.614649682,0.624203822,0.831210191,0.831210191,0.821656051,0.821656051,0.834394904,0.831210191,,,
504,0.621019108,0.621019108,0.617834395,0.662420382,0.828025478,0.828025478,0.808917197,0.815286624,0.831210191,0.818471338,,,
505,0.627388535,0.627388535,0.621019108,0.621019108,0.777070064,0.777070064,0.789808917,0.789808917,0.78343949,0.78343949,,,
506,0.652866242,0.652866242,0.643312102,0.643312102,0.818471338,0.818471338,0.821656051,0.831210191,0.815286624,0.815286624,,,
507,0.579617834,0.579617834,0.582802548,0.605095541,0.786624204,0.786624204,0.78343949,0.78343949,0.796178344,0.777070064,,,
508,0.589171975,0.589171975,0.592356688,0.630573248,0.799363057,0.799363057,0.78343949,0.834394904,0.799363057,0.796178344,,,
509,0.627388535,0.627388535,0.636942675,0.614649682,0.78343949,0.78343949,0.792993631,0.812101911,0.792993631,0.792993631,,,
510,0.636942675,0.636942675,0.636942675,0.630573248,0.818471338,0.818471338,0.805732484,0.815286624,0.818471338,0.818471338,,,
511,0.589171975,0.589171975,0.592356688,0.617834395,0.805732484,0.805732484,0.802547771,0.821656051,0.815286624,0.828025478,,,
512,0.601910828,0.601910828,0.614649682,0.624203822,0.792993631,0.792993631,0.796178344,0.777070064,0.796178344,0.799363057,,,
513,0.592356688,0.592356688,0.595541401,0.617834395,0.786624204,0.786624204,0.799363057,0.824840764,0.796178344,0.799363057,,,
514,0.640127389,0.640127389,0.633757962,0.630573248,0.799363057,0.799363057,0.789808917,0.78343949,0.799363057,0.789808917,,,
515,0.652866242,0.652866242,0.656050955,0.624203822,0.780254777,0.780254777,0.78343949,0.786624204,0.786624204,0.786624204,,,
516,0.624203822,0.624203822,0.627388535,0.633757962,0.786624204,0.786624204,0.789808917,0.789808917,0.789808917,0.796178344,,,
517,0.617834395,0.617834395,0.608280255,0.589171975,0.799363057,0.799363057,0.796178344,0.799363057,0.805732484,0.802547771,,,
518,0.585987261,0.585987261,0.585987261,0.605095541,0.792993631,0.792993631,0.789808917,0.796178344,0.789808917,0.796178344,,,
519,0.636942675,0.636942675,0.630573248,0.646496815,0.796178344,0.796178344,0.802547771,0.792993631,0.789808917,0.792993631,,,
520,0.646496815,0.646496815,0.659235669,0.611464968,0.808917197,0.808917197,0.815286624,0.821656051,0.815286624,0.815286624,,,
521,0.627388535,0.627388535,0.624203822,0.617834395,0.805732484,0.805732484,0.812101911,0.802547771,0.812101911,0.815286624,,,
522,0.640127389,0.640127389,0.636942675,0.627388535,0.802547771,0.802547771,0.799363057,0.796178344,0.796178344,0.786624204,,,
523,0.605095541,0.605095541,0.601910828,0.621019108,0.757961783,0.757961783,0.76433121,0.77388535,0.767515924,0.76433121,,,
524,0.640127389,0.640127389,0.646496815,0.646496815,0.837579618,0.837579618,0.831210191,0.808917197,0.837579618,0.831210191,,,
525,0.605095541,0.605095541,0.601910828,0.617834395,0.796178344,0.796178344,0.789808917,0.77388535,0.792993631,0.796178344,,,
526,0.595541401,0.595541401,0.592356688,0.624203822,0.802547771,0.802547771,0.796178344,0.818471338,0.815286624,0.812101911,,,
527,0.668789809,0.668789809,0.656050955,0.678343949,0.796178344,0.796178344,0.802547771,0.78343949,0.802547771,0.812101911,,,
528,0.671974522,0.671974522,0.675159236,0.649681529,0.815286624,0.815286624,0.796178344,0.812101911,0.818471338,0.828025478,,,
529,0.643312102,0.643312102,0.640127389,0.649681529,0.777070064,0.777070064,0.780254777,0.824840764,0.786624204,0.792993631,,,
530,0.662420382,0.662420382,0.659235669,0.656050955,0.761146497,0.761146497,0.761146497,0.77388535,0.77388535,0.780254777,,,
531,0.598726115,0.598726115,0.592356688,0.608280255,0.786624204,0.786624204,0.780254777,0.780254777,0.780254777,0.777070064,,,
532,0.627388535,0.627388535,0.630573248,0.627388535,0.812101911,0.812101911,0.812101911,0.802547771,0.821656051,0.821656051,,,
533,0.633757962,0.633757962,0.630573248,0.643312102,0.828025478,0.828025478,0.828025478,0.802547771,0.818471338,0.812101911,,,
534,0.605095541,0.605095541,0.601910828,0.633757962,0.805732484,0.805732484,0.792993631,0.780254777,0.808917197,0.818471338,,,
535,0.601910828,0.601910828,0.608280255,0.621019108,0.805732484,0.805732484,0.805732484,0.805732484,0.808917197,0.808917197,,,
536,0.598726115,0.598726115,0.605095541,0.601910828,0.824840764,0.824840764,0.815286624,0.812101911,0.837579618,0.831210191,,,
537,0.649681529,0.649681529,0.659235669,0.656050955,0.796178344,0.796178344,0.792993631,0.805732484,0.789808917,0.808917197,,,
538,0.576433121,0.576433121,0.576433121,0.579617834,0.792993631,0.792993631,0.796178344,0.796178344,0.799363057,0.792993631,,,
539,0.633757962,0.633757962,0.630573248,0.617834395,0.78343949,0.78343949,0.78343949,0.757961783,0.780254777,0.770700637,,,
540,0.649681529,0.649681529,0.646496815,0.649681529,0.786624204,0.786624204,0.786624204,0.799363057,0.799363057,0.796178344,,,
541,0.627388535,0.627388535,0.627388535,0.582802548,0.792993631,0.792993631,0.796178344,0.78343949,0.796178344,0.796178344,,,
542,0.624203822,0.624203822,0.617834395,0.624203822,0.789808917,0.789808917,0.796178344,0.767515924,0.792993631,0.789808917,,,
543,0.598726115,0.598726115,0.595541401,0.605095541,0.792993631,0.792993631,0.78343949,0.78343949,0.780254777,0.78343949,,,
544,0.592356688,0.592356688,0.589171975,0.595541401,0.808917197,0.808917197,0.805732484,0.812101911,0.818471338,0.815286624,,,
545,0.649681529,0.649681529,0.640127389,0.611464968,0.786624204,0.786624204,0.796178344,0.77388535,0.789808917,0.78343949,,,
546,0.617834395,0.617834395,0.617834395,0.640127389,0.789808917,0.789808917,0.78343949,0.789808917,0.796178344,0.799363057,,,
547,0.598726115,0.598726115,0.601910828,0.605095541,0.799363057,0.799363057,0.805732484,0.812101911,0.805732484,0.815286624,,,
548,0.652866242,0.652866242,0.652866242,0.652866242,0.808917197,0.808917197,0.805732484,0.808917197,0.808917197,0.805732484,,,
549,0.640127389,0.640127389,0.636942675,0.649681529,0.843949045,0.843949045,0.840764331,0.831210191,0.837579618,0.837579618,,,
550,0.627388535,0.627388535,0.627388535,0.633757962,0.828025478,0.828025478,0.828025478,0.850318471,0.831210191,0.828025478,,,
551,0.630573248,0.630573248,0.630573248,0.633757962,0.821656051,0.821656051,0.812101911,0.799363057,0.818471338,0.808917197,,,
552,0.640127389,0.640127389,0.643312102,0.649681529,0.815286624,0.815286624,0.828025478,0.812101911,0.824840764,0.824840764,,,
553,0.614649682,0.614649682,0.611464968,0.595541401,0.770700637,0.770700637,0.767515924,0.757961783,0.770700637,0.757961783,,,
554,0.627388535,0.627388535,0.624203822,0.636942675,0.770700637,0.770700637,0.770700637,0.78343949,0.777070064,0.76433121,,,
555,0.621019108,0.621019108,0.624203822,0.627388535,0.786624204,0.786624204,0.789808917,0.786624204,0.799363057,0.812101911,,,
556,0.636942675,0.636942675,0.627388535,0.646496815,0.767515924,0.767515924,0.77388535,0.792993631,0.77388535,0.77388535,,,
557,0.656050955,0.656050955,0.649681529,0.662420382,0.824840764,0.824840764,0.824840764,0.828025478,0.828025478,0.834394904,,,
558,0.621019108,0.621019108,0.617834395,0.636942675,0.831210191,0.831210191,0.831210191,0.847133758,0.837579618,0.837579618,,,
559,0.566878981,0.566878981,0.563694268,0.560509554,0.799363057,0.799363057,0.805732484,0.824840764,0.808917197,0.805732484,,,
560,0.659235669,0.659235669,0.656050955,0.665605096,0.821656051,0.821656051,0.808917197,0.815286624,0.821656051,0.824840764,,,
561,0.640127389,0.640127389,0.643312102,0.636942675,0.831210191,0.831210191,0.828025478,0.831210191,0.831210191,0.834394904,,,
562,0.668789809,0.668789809,0.681528662,0.668789809,0.815286624,0.815286624,0.789808917,0.796178344,0.812101911,0.808917197,,,
563,0.627388535,0.627388535,0.630573248,0.636942675,0.808917197,0.808917197,0.812101911,0.831210191,0.808917197,0.808917197,,,
564,0.636942675,0.636942675,0.640127389,0.665605096,0.786624204,0.786624204,0.796178344,0.818471338,0.802547771,0.805732484,,,
565,0.640127389,0.640127389,0.640127389,0.614649682,0.789808917,0.789808917,0.770700637,0.812101911,0.796178344,0.799363057,,,
566,0.665605096,0.665605096,0.662420382,0.633757962,0.834394904,0.834394904,0.831210191,0.834394904,0.837579618,0.850318471,,,
567,0.652866242,0.652866242,0.656050955,0.630573248,0.770700637,0.770700637,0.789808917,0.786624204,0.786624204,0.789808917,,,
568,0.627388535,0.627388535,0.624203822,0.640127389,0.777070064,0.777070064,0.770700637,0.805732484,0.780254777,0.780254777,,,
569,0.649681529,0.649681529,0.652866242,0.656050955,0.777070064,0.777070064,0.78343949,0.812101911,0.780254777,0.796178344,,,
570,0.605095541,0.605095541,0.598726115,0.624203822,0.786624204,0.786624204,0.796178344,0.777070064,0.792993631,0.786624204,,,
571,0.649681529,0.649681529,0.659235669,0.633757962,0.808917197,0.808917197,0.796178344,0.812101911,0.812101911,0.808917197,,,
572,0.585987261,0.585987261,0.585987261,0.605095541,0.767515924,0.767515924,0.77388535,0.789808917,0.77388535,0.77388535,,,
573,0.624203822,0.624203822,0.621019108,0.624203822,0.808917197,0.808917197,0.796178344,0.786624204,0.799363057,0.786624204,,,
574,0.605095541,0.605095541,0.608280255,0.598726115,0.789808917,0.789808917,0.802547771,0.802547771,0.805732484,0.802547771,,,
575,0.621019108,0.621019108,0.621019108,0.608280255,0.780254777,0.780254777,0.78343949,0.815286624,0.792993631,0.799363057,,,
576,0.627388535,0.627388535,0.621019108,0.617834395,0.786624204,0.786624204,0.792993631,0.767515924,0.796178344,0.780254777,,,
577,0.684713376,0.684713376,0.694267516,0.659235669,0.812101911,0.812101911,0.824840764,0.818471338,0.828025478,0.837579618,,,
578,0.630573248,0.630573248,0.633757962,0.624203822,0.799363057,0.799363057,0.786624204,0.792993631,0.796178344,0.792993631,,,
579,0.627388535,0.627388535,0.621019108,0.608280255,0.761146497,0.761146497,0.777070064,0.770700637,0.777070064,0.77388535,,,
580,0.608280255,0.608280255,0.608280255,0.633757962,0.824840764,0.824840764,0.821656051,0.824840764,0.821656051,0.818471338,,,
581,0.608280255,0.608280255,0.601910828,0.598726115,0.792993631,0.792993631,0.792993631,0.761146497,0.792993631,0.77388535,,,
582,0.636942675,0.636942675,0.643312102,0.656050955,0.802547771,0.802547771,0.796178344,0.802547771,0.805732484,0.805732484,,,
583,0.633757962,0.633757962,0.627388535,0.608280255,0.805732484,0.805732484,0.789808917,0.796178344,0.815286624,0.808917197,,,
584,0.585987261,0.585987261,0.592356688,0.592356688,0.818471338,0.818471338,0.824840764,0.828025478,0.831210191,0.831210191,,,
585,0.624203822,0.624203822,0.624203822,0.636942675,0.780254777,0.780254777,0.777070064,0.796178344,0.786624204,0.786624204,,,
586,0.640127389,0.640127389,0.640127389,0.621019108,0.786624204,0.786624204,0.789808917,0.815286624,0.796178344,0.805732484,,,
587,0.662420382,0.662420382,0.665605096,0.640127389,0.805732484,0.805732484,0.802547771,0.808917197,0.821656051,0.808917197,,,
588,0.640127389,0.640127389,0.636942675,0.608280255,0.805732484,0.805732484,0.792993631,0.799363057,0.808917197,0.808917197,,,
589,0.675159236,0.675159236,0.675159236,0.643312102,0.789808917,0.789808917,0.789808917,0.796178344,0.796178344,0.805732484,,,
590,0.624203822,0.624203822,0.630573248,0.636942675,0.805732484,0.805732484,0.796178344,0.802547771,0.808917197,0.808917197,,,
591,0.640127389,0.640127389,0.643312102,0.621019108,0.799363057,0.799363057,0.792993631,0.789808917,0.799363057,0.805732484,,,
592,0.617834395,0.617834395,0.621019108,0.605095541,0.828025478,0.828025478,0.818471338,0.802547771,0.818471338,0.824840764,,,
593,0.605095541,0.605095541,0.601910828,0.608280255,0.796178344,0.796178344,0.78343949,0.77388535,0.789808917,0.78343949,,,
594,0.566878981,0.566878981,0.566878981,0.566878981,0.815286624,0.815286624,0.805732484,0.802547771,0.818471338,0.818471338,,,
595,0.608280255,0.608280255,0.608280255,0.614649682,0.770700637,0.770700637,0.777070064,0.786624204,0.770700637,0.78343949,,,
596,0.614649682,0.614649682,0.614649682,0.611464968,0.824840764,0.824840764,0.834394904,0.834394904,0.824840764,0.831210191,,,
597,0.627388535,0.627388535,0.624203822,0.601910828,0.780254777,0.780254777,0.786624204,0.802547771,0.789808917,0.792993631,,,
598,0.630573248,0.630573248,0.633757962,0.611464968,0.812101911,0.812101911,0.802547771,0.789808917,0.808917197,0.802547771,,,
599,0.649681529,0.649681529,0.649681529,0.646496815,0.780254777,0.780254777,0.780254777,0.789808917,0.780254777,0.770700637,,,
600,0.656050955,0.656050955,0.656050955,0.646496815,0.805732484,0.805732484,0.792993631,0.789808917,0.812101911,0.818471338,,,
601,0.630573248,0.630573248,0.617834395,0.636942675,0.805732484,0.805732484,0.802547771,0.815286624,0.815286624,0.812101911,,,
602,0.627388535,0.627388535,0.633757962,0.617834395,0.828025478,0.828025478,0.815286624,0.828025478,0.815286624,0.808917197,,,
603,0.630573248,0.630573248,0.633757962,0.636942675,0.792993631,0.792993631,0.796178344,0.815286624,0.808917197,0.815286624,,,
604,0.643312102,0.643312102,0.643312102,0.649681529,0.78343949,0.78343949,0.770700637,0.805732484,0.796178344,0.796178344,,,
605,0.608280255,0.608280255,0.611464968,0.621019108,0.770700637,0.770700637,0.78343949,0.799363057,0.792993631,0.796178344,,,
606,0.611464968,0.611464968,0.611464968,0.656050955,0.808917197,0.808917197,0.808917197,0.808917197,0.805732484,0.805732484,,,
607,0.659235669,0.659235669,0.659235669,0.640127389,0.837579618,0.837579618,0.828025478,0.812101911,0.834394904,0.847133758,,,
608,0.630573248,0.630573248,0.640127389,0.633757962,0.78343949,0.78343949,0.780254777,0.808917197,0.780254777,0.792993631,,,
609,0.595541401,0.595541401,0.592356688,0.605095541,0.799363057,0.799363057,0.799363057,0.792993631,0.796178344,0.789808917,,,
610,0.605095541,0.605095541,0.592356688,0.605095541,0.777070064,0.777070064,0.767515924,0.789808917,0.77388535,0.767515924,,,
611,0.643312102,0.643312102,0.646496815,0.630573248,0.812101911,0.812101911,0.802547771,0.792993631,0.805732484,0.805732484,,,
612,0.640127389,0.640127389,0.636942675,0.640127389,0.808917197,0.808917197,0.802547771,0.815286624,0.812101911,0.815286624,,,
613,0.630573248,0.630573248,0.630573248,0.636942675,0.818471338,0.818471338,0.815286624,0.821656051,0.815286624,0.821656051,,,
614,0.589171975,0.589171975,0.585987261,0.617834395,0.799363057,0.799363057,0.799363057,0.818471338,0.808917197,0.808917197,,,
615,0.646496815,0.646496815,0.640127389,0.621019108,0.78343949,0.78343949,0.78343949,0.792993631,0.786624204,0.786624204,,,
616,0.627388535,0.627388535,0.627388535,0.611464968,0.802547771,0.802547771,0.799363057,0.805732484,0.805732484,0.796178344,,,
617,0.624203822,0.624203822,0.627388535,0.636942675,0.799363057,0.799363057,0.786624204,0.802547771,0.799363057,0.805732484,,,
618,0.624203822,0.624203822,0.621019108,0.633757962,0.802547771,0.802547771,0.802547771,0.815286624,0.805732484,0.799363057,,,
619,0.671974522,0.671974522,0.675159236,0.624203822,0.808917197,0.808917197,0.812101911,0.805732484,0.821656051,0.818471338,,,
620,0.621019108,0.621019108,0.621019108,0.621019108,0.796178344,0.796178344,0.792993631,0.799363057,0.796178344,0.796178344,,,
621,0.617834395,0.617834395,0.614649682,0.627388535,0.796178344,0.796178344,0.799363057,0.818471338,0.808917197,0.831210191,,,
622,0.614649682,0.614649682,0.605095541,0.608280255,0.780254777,0.780254777,0.777070064,0.78343949,0.789808917,0.789808917,,,
623,0.605095541,0.605095541,0.595541401,0.611464968,0.802547771,0.802547771,0.789808917,0.805732484,0.815286624,0.815286624,,,
624,0.589171975,0.589171975,0.585987261,0.582802548,0.789808917,0.789808917,0.78343949,0.789808917,0.796178344,0.796178344,,,
625,0.621019108,0.621019108,0.621019108,0.633757962,0.792993631,0.792993631,0.78343949,0.796178344,0.799363057,0.792993631,,,
626,0.608280255,0.608280255,0.598726115,0.617834395,0.767515924,0.767515924,0.780254777,0.802547771,0.780254777,0.789808917,,,
627,0.640127389,0.640127389,0.643312102,0.614649682,0.805732484,0.805732484,0.792993631,0.792993631,0.805732484,0.799363057,,,
628,0.627388535,0.627388535,0.630573248,0.630573248,0.818471338,0.818471338,0.815286624,0.840764331,0.821656051,0.824840764,,,
629,0.624203822,0.624203822,0.621019108,0.627388535,0.780254777,0.780254777,0.777070064,0.777070064,0.780254777,0.780254777,,,
630,0.624203822,0.624203822,0.627388535,0.646496815,0.799363057,0.799363057,0.818471338,0.799363057,0.805732484,0.815286624,,,
631,0.662420382,0.662420382,0.646496815,0.624203822,0.821656051,0.821656051,0.818471338,0.831210191,0.828025478,0.831210191,,,
632,0.627388535,0.627388535,0.624203822,0.636942675,0.789808917,0.789808917,0.786624204,0.808917197,0.796178344,0.799363057,,,
633,0.627388535,0.627388535,0.630573248,0.643312102,0.792993631,0.792993631,0.796178344,0.821656051,0.796178344,0.815286624,,,
634,0.640127389,0.640127389,0.649681529,0.643312102,0.789808917,0.789808917,0.780254777,0.786624204,0.786624204,0.792993631,,,
635,0.630573248,0.630573248,0.636942675,0.640127389,0.818471338,0.818471338,0.824840764,0.818471338,0.831210191,0.828025478,,,
636,0.630573248,0.630573248,0.627388535,0.624203822,0.808917197,0.808917197,0.796178344,0.808917197,0.812101911,0.818471338,,,
637,0.649681529,0.649681529,0.646496815,0.668789809,0.808917197,0.808917197,0.812101911,0.821656051,0.812101911,0.808917197,,,
